SMILES,MDEC-23,nC,C1SP2,minHsOH,minsOH,nHBAcc,maxssO,ATSc3,minHBint5,BCUTc-1h,MDEO-12,minsssN,MLFER_A,MDEC-33,VC-5,ETA_Shape_Y,minHBint10,SHsOH,SHBint10,ALogP,pIC50
COc1cc(cc(OC)c1OC)[C@H]2[C@@H](C(=O)N2c3ccc(O)cc3)c4ccc(O)cc4,28.91715046,24,1,0.541579069,9.654198764,2,5.50378138,-0.075837489,0.91909,0.21717,0.977765,1.678228,1.089,15.28696,0.165893,0.40972,2.980733,1.089235,11.98982,-0.0797,4.745
COc1ccc(cc1)[C@H]2[C@H](C(O)c3ccc(O)cc3)C(=O)N2c4cc(OC)c(OC)c(OC)c4,29.46480396,26,1,0.22519276,9.609202869,3,5.466869951,-0.046509119,0,0.215704,1.367384,1.611695,0.29,17.37889,0.189713,0.40678,0,0.772294,0,-0.5259,8.097
Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccc(O)cc4OC2=O,33.22750731,26,2,0.546715633,8.77287266,3,6.051023006,0.26162056,0,0.527624,1.604371,0,1.134,16.42526,0.114625,0.37059,0,1.26704,0,3.9523,9.301
Cc1cc2C(=C(C(=O)Oc2cc1O)c3ccc(OC(F)(F)F)cc3)Cc4ccc(\C=C\C(=O)O)cc4,37.08831078,27,2,0.473807469,8.797564018,3,5.454162307,0.284799302,0,0.527623,0.97853,0,1.134,16.16606,0.133141,0.36681,0,1.181786,0,5.065,8
Cc1c(O)ccc2C(=C(C(=O)Oc12)c3ccc(OC(F)(F)F)cc3)Cc4ccc(\C=C\C(=O)O)cc4,36.4500398,27,2,0.473807469,8.797564018,3,5.529949344,0.295840555,0,0.527623,0.97853,0,1.134,16.56512,0.151384,0.36681,0,1.181786,0,5.065,6.553
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3ccccc23)c4ccc(OC(F)(F)F)cc4)cc1,36.55649429,26,2,0.713080384,8.773482788,3,5.478328973,0.284336539,0,0.527619,0.684498,0,0.591,11.71869,0.095873,0.32209,0,0.71308,0,5.1817,6.444
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(OC(F)(F)F)cc3)Cc4ccc(\C=C\C(=O)O)cc4,37.33185202,27,2,0.709174134,8.801919579,3,5.540828973,0.283806518,0,0.527623,0.965088,0,0.591,13.51775,0.095873,0.33625,0,0.709174,0,4.6831,5.959
OC(=O)\C=C\c1ccc(CC2=C(C(=O)Oc3cc(F)ccc23)c4ccc(OC(F)(F)F)cc4)cc1,37.33185202,26,2,0.715302606,8.766294579,3,5.319162307,0.27761952,0,0.527622,0.684498,0,0.591,13.51775,0.095873,0.34789,0,0.715303,0,5.0915,5.237
Cc1cc(F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccccc4OC2=O,32.88161602,25,2,0.721107725,8.755676387,3,6.129693878,0.040629054,0,0.30167,0.926572,0,0.591,14.52973,0.114625,0.38056,0,0.721108,0,2.7875,7.143
Cc1cc(OC(F)(F)F)ccc1C2=C(Oc3ccc(\C=C\C(=O)O)cc3)c4ccccc4OC2=O,32.88161602,26,2,0.720324022,8.77117198,3,6.092784155,0.264460222,0,0.527622,1.14325,0,0.591,14.52973,0.114625,0.34685,0,0.720324,0,4.5154,7.824
CC[C@H](C)[C@H](NC(=O)C(CC)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)NC(CC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N,33.41142663,47,9,0,0,25,0,-0.116196235,0.674346,0.228149,0,0,2.709,0,0.224992,0.33435,1.39659,0,11.29933,-7.2906,6.174
C[C@@H]1Cc2c([nH]c3ccccc23)[C@H](N1CC(C)(C)F)c4c(F)cc(\C=C\C(=O)O)cc4F,27.60088063,25,1,0.703337059,8.801599311,4,0,-0.069732136,4.567469,0.283459,0,1.797587,0.962,17.19404,0.236524,0.39801,2.335719,0.703337,8.160617,2.2306,9.86
CCCCCC(O)[C@@H]1C2CC3=C(COC(=C3)\C=C\C)C(=O)[C@]2(C)OC1=O,18.54963322,21,1,0.250394716,10.63840515,5,5.624058923,0.017086977,0,0.268613,1.433534,0,-0.253,10.7319,0.328032,0.32877,0,0.250395,0,-1.0789,4.796
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccc(O)cc3,31.23426136,26,0,0.52598556,9.686491381,1,5.85638191,-0.061616676,0,0.077118,0.090909,2.106939,0.546,7.247755,0.093227,0.27725,0,0.525986,0,3.0839,7.155
CN(C)CCOc1ccc(cc1)\C(=C(/C)\c2ccccc2)\c3ccc(O)cc3,28.86771658,25,0,0.529819607,9.686429151,1,5.827329358,-0.06118318,0,0.077998,0.1,2.100448,0.546,7.352074,0.114583,0.28747,3.087433,0.52982,3.087433,3.419,8.886
CN(C)CCOc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OC(=O)C)cc3,30.20192141,27,1,0,0,2,5.848887677,-0.021840573,0,0.306135,0.408248,2.095153,0.003,8.193396,0.114583,0.2953,0,0,0,3.4541,7.658
CCCC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN(C)C)cc3,32.55861245,29,1,0,0,2,5.868717005,-0.012692978,0,0.266591,0.408248,2.098837,0.003,8.193396,0.114583,0.27673,0,0,0,3.2423,7.462
CC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN4CCCC4)cc3,31.37367901,29,1,0,0,2,5.999998788,-0.036429961,0,0.306147,0.408248,2.456265,0.003,8.193396,0.114583,0.27673,0,0,0,2.6967,8.114
CC(C)CN1CCc2cc(O)ccc2[C@]1(C)c3ccc(\C=C\C(=O)O)cc3,23.25323569,23,1,0.468613673,8.810613126,3,0,-0.006282393,0,0.283431,0,2.513038,1.134,4.594355,0.351282,0.30233,0,1.160336,0,2.6021,6.229
CC(C)CN1CCc2cc(O)c(C)cc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,27.64055463,23,1,0.426521836,8.795567773,3,0,0.010060764,0,0.283428,0,2.505538,1.134,9.296232,0.143714,0.37985,0,1.122327,0,2.8435,7.367
CC(C)CN1CCc2c(C)c(O)ccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,27.36462768,23,1,0.426521836,8.795567773,3,0,0.00795121,0,0.283428,0,2.505538,1.134,9.584298,0.178357,0.37985,0,1.122327,0,2.8435,6.77
CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@@]1(C)c3ccc(\C=C\C(=O)O)cc3,24.27692175,24,1,0.44820551,8.839768314,3,0,-0.012106822,0,0.283434,0,2.554705,1.134,6.410877,0.390186,0.32836,0,1.132984,0,2.3982,8.26
CC(C)CN1CCc2cc(O)ccc2[C@@]1(C)c3ccc(\C=C\C(=O)O)cc3,23.25323569,23,1,0.468613673,8.810613126,3,0,-0.006282393,0,0.283431,0,2.513038,1.134,4.594355,0.351282,0.30233,0,1.160336,0,2.6021,7.959
CC(C)CN1CCc2cc(O)ccc2[C@@H]1c3ccc(\C=C\C(=O)O)cc3,27.43370324,22,1,0.489021836,8.769584319,3,0,0.002554567,0,0.283424,0,2.492205,1.134,7.098793,0.106446,0.35484,0,1.190745,0,2.3971,7.377
CC(C)CN1CCc2cc(O)ccc2[C@H]1c3ccc(\C=C\C(=O)O)cc3,27.43370324,22,1,0.489021836,8.769584319,3,0,0.002554567,0,0.283424,0,2.492205,1.134,7.098793,0.106446,0.35484,0,1.190745,0,2.3971,8.357
CCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,32.75290464,29,0,0.475661155,9.70923479,2,5.83825588,-0.097718807,0,0.194785,0.32425,0,1.021,13.74918,0.188146,0.29297,4.618306,1.003071,9.889323,0.1154,7.215
CCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,32.62849878,33,0,0.468368569,9.739704124,2,5.893161075,-0.097718807,0,0.194809,0.32425,0,1.021,13.74918,0.188146,0.26224,4.561771,0.989072,9.783031,-1.0366,7.398
CCCCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,32.51229964,35,0,0.465517537,9.751718649,2,5.910460359,-0.097718807,0,0.194822,0.32425,0,1.021,13.74918,0.188146,0.24917,4.539596,0.983574,9.741017,-1.6126,8.229
CCCCCCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,32.38234143,37,0,0.463052966,9.762151622,2,5.923963529,-0.097718807,0,0.194834,0.32425,0,1.021,13.74918,0.188146,0.23734,4.520393,0.978809,9.704487,-2.1886,7.553
CCCCCCCCCCCCCCCCCCNCCOc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4,32.11059665,41,0,0.459006436,9.77937677,2,5.943681226,-0.097718807,0,0.19486,0.32425,0,1.021,13.74918,0.188146,0.21676,4.488797,0.970962,9.644082,-3.3406,8.745
Oc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCOCC5)cc4)c6ccc(O)cc6C3=O,36.56372287,28,1,0.483767388,9.991448862,5,5.910127478,-0.133966215,0.723443,0.243367,0.679865,1.495435,1.274,21.14259,0.174507,0.40476,2.859127,0.97812,12.66609,0.1094,4.703
CCN(CC)CCOc1ccc(cc1)N2C(=O)c3cc(O)ccc3C4=C2c5ccc(O)cc5C4=O,35.77302226,28,1,0.483767388,9.980272605,4,5.8823497,-0.024622734,0.724484,0.243358,0.438406,1.497588,1.274,21.14259,0.174507,0.41296,2.845689,0.97812,12.64103,0.9225,5.174
CN(C)CCOc1ccc(cc1)N2C(=O)c3cc(O)ccc3C4=C2c5ccc(O)cc5C4=O,35.02883068,26,1,0.491579888,9.948684695,4,5.759016367,-0.007381479,0.731268,0.243348,0.438406,1.487588,1.274,21.14259,0.174507,0.43966,2.831017,0.992853,12.74045,0.4217,5.119
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCCN(C)C)cc4)c5ccc(OC)cc5C3=O,35.61123892,29,1,0,0,6,5.939138613,0.055890715,0,0.210729,0.899304,2.009318,0.003,21.14259,0.325713,0.40079,0,0,0,-1.4446,4.405
CCN(CC)CCOc1ccc(cc1)N2C(=O)c3cc(OC)ccc3C4=C2c5ccc(OC)cc5C4=O,35.77302226,30,1,0,0,6,6.007888613,-0.014248263,0,0.210736,0.899304,2.013145,0.003,21.14259,0.325713,0.38931,0,0,0,-0.6558,4.728
COc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN(C)C)cc4)c5ccc(OC)cc5C3=O,35.02883068,28,1,0,0,6,5.88455528,0.003083936,0,0.210724,0.899304,2.003145,0.003,21.14259,0.325713,0.41296,0,0,0,-1.1566,4.613
CNCCOc1ccc(cc1)\C(=C(\CCCO)/c2ccccc2)\c3ccc(O)cc3,34.407041,26,0,0.492031867,9.483213672,2,5.767922059,-0.076147484,0,0.077234,0.2,0,0.823,7.352074,0.093227,0.24306,2.838001,1.00395,15.45469,1.5668,5.476
N#C\C(=C(/c1ccccc1)\c2ccc(OCCN3CCOCC3)cc2)\c4ccccc4,30.28172676,27,0,0,0,3,5.957091595,-0.194718662,0,0.153904,0,2.354335,0.003,6.534047,0.078125,0.22717,0,0,0,3.0625,6.65
N#C\C(=C(\c1ccccc1)/c2ccc(OCCN3CCOCC3)cc2)\c4ccccc4,30.28172676,27,0,0,0,3,5.957091595,-0.194718662,0,0.153904,0,2.354335,0.003,6.534047,0.078125,0.22717,0,0,0,3.0625,7.013
CN(C)CCOc1ccc(cc1)C(=C(C#N)c2ccccc2)c3ccccc3,29.44780595,25,0,0,0,2,5.805980484,-0.068133926,0,0.153862,0,2.086974,0.003,6.534047,0.078125,0.24939,0,0,0,3.3748,7.066
N#CC(=C(c1ccc(OCCN2CCOCC2)cc1)c3ccc(OCCN4CCOCC4)cc3)c5ccccc5,35.91339941,33,0,0,0,5,6.027203976,-0.372921531,0,0.154031,0,2.354936,0.003,7.352074,0.078125,0.22592,0,0,0,2.3903,6.257
Cc1c(c2ccccc2)n(Cc3ccc(OCCN4CCCCC4)cc3)c5ccccc15,29.70508093,29,0,0,0,2,6.032885629,-0.059957053,0,0.076285,0,2.516335,0.003,7.420505,0.143889,0.27505,0,0,0,2.2635,6.347
COc1ccc(cc1)c2c(C)c3cc(OC)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,32.11060351,31,0,0,0,2,6.054484066,-0.052569756,0,0.080667,0,2.506991,0.003,10.10807,0.143889,0.30636,0,0,0,1.2663,6.222
CN(C)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,31.10806147,26,0,0.471923491,9.717086867,2,5.813873817,-0.05875883,1.067631,0.082794,0.174078,2.093754,1.089,10.10807,0.143889,0.35811,4.585722,0.999173,9.872951,2.1827,7.222
COC[C@@H]1CC2C(CC[C@]3(C)[C@@H](O)CCC23)c4ccc(O)cc14,25.50739683,20,0,0.231426918,9.922373787,2,5.484357363,-0.019523185,0,0.085133,0.288675,0,0.891,10.60202,0.5537,0.36364,2.296304,0.687794,7.095949,-0.1624,6.305
COC[C@@H]1C[C@H]2[C@@H]3CCC(O)C3CC[C@@H]2c4ccc(O)cc14,28.46957121,19,0,0.293926918,9.881344981,2,5.459219183,-0.020321194,0,0.073435,0.288675,0,0.891,13.49913,0.305722,0.42857,2.904393,0.760294,7.688298,-0.8193,5.648
CCCC(CCC)(c1ccc(O)c(C)c1)c2cc(C)c(O)c(O)c2,19.36016492,21,0,0.417973435,9.891365531,0,0,-0.061057816,0,0.105398,0,0,1.381,6.526585,0.285161,0.30435,4.552854,1.338545,9.120862,0.9007,6.567
CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(OCCN(C)C)c(C)c2,20.72949082,25,0,0.435984217,10.0217524,1,6.001043355,-0.047710813,0,0.079521,0.1,2.129343,0.546,4.50854,0.272473,0.25061,2.61636,0.435984,2.61636,1.667,6.873
CCCC(CCC)(c1ccc(OCCN(C)C)c(C)c1)c2ccc(O)c(O)c2,20.72949082,24,0,0.429601866,9.771752399,1,5.961043355,-0.107201662,0,0.10351,0.210819,2.105674,0.838,4.50854,0.251872,0.25373,2.971486,0.928086,2.971486,0.6575,6.648
CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(O)c(O)c2,19.07933495,20,0,0.457973435,9.637250304,0,0,-0.066799774,0,0.103308,0,0,1.381,4.50854,0.255119,0.27273,4.532261,1.451045,9.680263,0.4543,6.801
CCCC(CCC)(c1ccc(O)cc1)c2ccc(O)c(O)c2,17.89079492,19,0,0.470319114,9.560213267,0,0,-0.074528068,0,0.103276,0,0,1.381,2.948159,0.217851,0.2381,5.093545,1.535891,10.20463,0.0079,7.199
CCC(CC)(c1ccc(O)c(C)c1)c2ccc(O)c(O)c2,16.67668622,18,0,0.489223435,9.522859872,0,0,-0.066798426,0,0.103284,0,0,1.381,4.50854,0.255119,0.3,4.713597,1.531678,10.04212,1.4167,6.178
CCC(CC)(c1ccc(O)cc1)c2ccc(O)c(O)c2,15.83942643,17,0,0.501569114,9.445822835,0,0,-0.074526719,0,0.103253,0,0,1.381,2.948159,0.217851,0.26316,5.26583,1.616523,10.55001,0.9703,6.812
CC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3C,17.43832657,17,1,0.567483389,9.483191158,1,5.316037651,0.03966492,0,0.299218,0.784137,0,1.089,12.89144,0.15447,0.45763,0,1.155852,0,1.9165,6.951
CC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3Cl,17.43832657,16,1,0.566495735,9.489734367,1,5.334213234,0.055412313,0,0.299277,0.784137,0,1.208,12.89144,0.160049,0.44787,0,1.154618,0,1.8388,5.907
CCC1=C(C(=O)Oc2cc(O)ccc12)c3ccc(O)cc3F,20.57307195,17,1,0.587743806,9.313164388,1,5.211037651,0.057515136,0,0.299323,0.784137,0,1.208,12.89144,0.10883,0.44471,0,1.202882,0,1.0448,7.921
c1ccc(cc1)c2c3ccccc3nc4cc5ccccc5cc24,34.31972543,23,0,0,0,1,0,-0.009646573,0,0.194406,0,0,0.003,12.04955,0.121963,0.33613,0,0,0,3.3131,6.039
FC(F)(F)c1cccc2c(c3ccccc3)c4cc5ccccc5cc4nc12,34.7096632,24,0,0,0,1,0,0.051008008,0,0.418743,0,0,0.003,14.52589,0.166534,0.33944,0,0,0,4.2156,5.577
Clc1ccc2c(c3ccccc3)c4cc5ccccc5cc4nc2c1,35.21030676,23,0,0,0,1,0,-0.012128435,0,0.122923,0,0,0.003,13.56767,0.121963,0.35674,0,0,0,3.6818,5.781
Clc1c2ccccc2cc3c(c4ccccc4)c5ccccc5nc13,34.18211959,23,0,0,0,1,0,-0.040720404,0,0.150336,0,0,0.003,15.66073,0.188354,0.35674,0,0,0,3.6818,5.774
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Oc4ccc(OCCN(C)C)cc4,30.9470577,26,1,0,0,2,6.201124811,-0.007550216,0,0.301613,0.877383,2.037233,0.003,13.00457,0.075749,0.35174,0,0,0,1.5569,5.048
CN(C)CCOc1ccc(OC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(O)cc4)cc1,30.9470577,25,1,0.546287431,9.62246332,2,6.157916903,-0.01062505,0,0.301606,1.482848,2.033934,1.089,13.00457,0.075749,0.36242,0,1.109112,0,1.0195,5.074
CN(C)CCOc1ccc(OC2=C(C(=O)Oc3cc(O)ccc23)c4ccc(F)cc4)cc1,30.9470577,25,1,0.549759653,9.792836527,2,6.126666903,-0.012050324,0,0.301608,1.161436,2.026121,0.546,13.00457,0.075749,0.36358,0,0.54976,0,1.4924,5.192
CCCCOC(=O)c1c(F)c(F)c(O)c(F)c1F,4.288823823,11,1,0.762616899,8.706204818,2,4.446109221,-0.012829004,0,0.299127,0.57735,0,0.784,11.62175,0.073025,0.45795,0,0.762617,0,-0.3203,4.532
CCCCOC(=O)c1cc(Cl)c(O)c(Cl)c1,7.91479908,11,1,0.532030479,9.656328275,2,5.134127054,0.03749449,0,0.293402,0.57735,0,0.326,5.085675,0.087081,0.31532,0,0.53203,0,0.7779,4.257
CCCCOC(=O)c1cc(Br)c(O)c(Br)c1,7.91479908,11,1,0.529329862,9.6914363,2,5.149730621,0.047369375,0,0.293378,0.57735,0,0.326,5.085675,0.140662,0.27273,0,0.52933,0,0.9459,4.405
CCCCOC(=O)c1ccc(O)c(Br)c1,8.542243111,11,1,0.59472338,9.345950189,2,5.068753254,0.061068296,0,0.293317,0.57735,0,0.436,2.941683,0.087081,0.25532,0,0.594723,0,0.4932,5.086
CCCCOC(=O)c1cc(I)c(O)c(I)c1,7.91479908,11,1,0.530894677,9.696427041,2,5.151948728,0.065617961,0,0.293335,0.57735,0,0.326,5.085675,0.177552,0.25547,0,0.530895,0,0.6055,4.461
CCCCOC(=O)c1ccc(O)c(I)c1,8.542243111,11,1,0.595505788,9.348445559,2,5.069862308,0.071388577,0,0.293296,0.57735,0,0.436,2.941683,0.10838,0.24561,0,0.595506,0,0.323,5.098
CCCCOC(=O)c1cc(C)c(O)c(C)c1,7.91479908,13,1,0.535116899,9.574538152,2,5.097775888,0.087938744,0,0.293281,0.57735,0,0.384,5.085675,0.078439,0.33333,0,0.535117,0,0.9333,4.488
CCCCOC(=O)c1cc(O)c(O)c(O)c1,7.91479908,11,1,0.640648936,9.074538152,2,4.875553666,0.016045085,3.123518,0.293451,0.961125,0,1.13,5.085675,0.042756,0.34884,0,1.941415,0,-1.0857,5.047
CCCCOC(=O)c1ccc(O)cc1,8.31898844,11,1,0.660116899,9.000464078,2,4.987775888,0.077641984,0,0.29326,0.57735,0,0.546,1.310371,0.013889,0.23077,0,0.660117,0,0.0405,5.848
CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,9.180461163,15,1,0.614420828,9.177284563,2,5.041694067,0.016045043,3.097722,0.293464,0.961125,0,1.13,5.085675,0.042756,0.27273,0,1.86655,0,-2.2377,5.058
CCCCCCCCOC(=O)c1cc(C)c(O)c(C)c1,9.180461163,17,1,0.51270881,9.677284563,2,5.263916289,0.087938702,0,0.293294,0.57735,0,0.384,5.085675,0.078439,0.26316,0,0.512709,0,-0.2187,4.79
CCCCCCNCCOc1ccc(cc1C)C(CCC)(CCC)c2ccc(O)c(C)c2,21.22323369,29,0,0.424705701,10.07314915,1,6.097106595,-0.064649257,0,0.079616,0.1,0,0.478,4.50854,0.272473,0.19272,2.589476,0.424706,2.589476,-0.0603,7.108
CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(OCCN)c(C)c2,20.72949082,23,0,0.444873105,9.975992762,1,5.756043355,-0.063865615,0,0.079437,0.1,0,0.568,4.50854,0.272473,0.23873,2.560709,0.444873,2.560709,0.6993,7.108
CCCC(CCC)(c1ccc(O)c(C)c1)c2ccc(OCC)c(C)c2,20.06302046,23,0,0.447424126,9.962830101,0,5.731737799,-0.008877516,0,0.079232,0.1,0,0.546,4.50854,0.272473,0.24658,2.564518,0.447424,2.564518,1.7787,7.398
Brc1cnc2[nH]c(nc2c1)c3cc4ccccc4n3Cc5ccccc5,24.86305024,21,3,0,0,4,0,-0.03088217,0,0.138037,0,0,0.458,8.641722,0.096028,0.32754,0,0,0,2.4546,6.522
Brc1ccc2[nH]c(nc2c1)c3cc4ccccc4n3Cc5ccccc5,27.26956966,22,1,0,0,3,0,-0.022831623,0,0.130455,0,0,0.416,8.641722,0.100228,0.32512,0,0,0,2.5005,7.133
Clc1cc2nc([nH]c2cc1Cl)c3cc4ccccc4n3Cc5ccccc5,26.93386237,22,1,0,0,3,0,-0.039613216,0.297495,0.144406,0,0,0.416,10.70068,0.207371,0.35954,0,0,0,2.7852,7.115
BrC1=CN2NC(=NC2N=C1)c3cc4ccccc4n3Cc5ccccc5,22.53738816,20,3,0,0,5,0,0.083878852,0,0.214835,0,2.012011,0.003,6.258764,0.096501,0.3225,0,0,0,2.672,6.268
Cc1cccc2[nH]c(nc12)c3cc4ccccc4[nH]3,15.86966969,16,1,0,0,3,0,-0.024023352,0,0.130216,0,0,0.787,7.962123,0.088606,0.38043,0,0,0,0.8412,6.717
Brc1ccc2[nH]c(nc2c1)c3cc4ccccc4[nH]3,16.54430418,15,1,0,0,3,0,-0.027743684,0,0.130163,0,0,0.787,7.267227,0.058828,0.34884,0,0,0,0.8475,7.095
N1C(=Nc2cccc3cccc1c23)c4cc5ccccc5[nH]4,23.71668836,19,1,0,0,3,0,-0.010183151,0,0.157274,0,0,0.568,10.06778,0.095207,0.37383,0,0,0,0.9392,6.695
COc1cc(ccc1O)C2Oc3c(OC)cc(\C=C\CO)cc3C2CO,22.96342025,20,0,0.431202208,8.993135381,2,6.121700995,-0.108499982,0,0.111794,1.403887,0,0.985,12.6456,0.12501,0.375,0,1.580209,0,-0.7273,7.208
COC(=O)Cc1ccc(OCc2oc(nc2C)c3cccc(OC)c3)cc1,19.16646378,21,2,0,0,3,5.778674178,0.01234397,0,0.265713,0.590888,0,0.003,6.266589,0.047489,0.3183,0,0,0,1.4545,5.77
COC(=O)c1cccc(OCc2oc(nc2C)c3ccccc3OC)c1,17.31098204,20,2,0,0,3,5.7412089,0.055587548,0,0.293142,0.718608,0,0.003,7.572866,0.07635,0.33149,0,0,0,1.4197,5.284
O=C1CCC2=C1C(C3=C(CCC3=O)O2)c4cc5ccccc5n4Cc6ccccc6,38.68122946,26,0,0,0,4,6.067406379,-0.027272605,0,0.213372,0.5,0,0.003,19.42616,0.208742,0.40972,0,0,0,1.563,4.291
O=C1NC(=O)C2=C(N1)OC3=C(C2c4cc5ccccc5n4Cc6ccccc6)C(=O)NC(=O)N3,28.19890577,24,4,0,0,10,5.624350823,0.537745503,1.193865,0.305094,1,0,2.643,24.13124,0.184335,0.44043,0,0,0,0.9196,4.214
