SMILES,Caco-2,SP-1,WPATH,ECCEN,SP-2,MLFER_L,nBonds,Kier1,MW,ETA_Eta_R,MDEC-23,ETA_Alpha,VAdjMat,WTPT-1,ETA_Beta_s,ETA_Beta,Kier3,ATSm2,nHeavyAtom,SaaO,SP-0,sumI,VP-1,McGowan_Volume,Kier2,minaaO
Oc1ccc2cc(ccc2c1Cl)c3cc(F)c(O)cc3F,1,9.969234251,910,379,9.477928145,10.64,23,15.87901701,306.0259136,35.433,21.94732666,9.95237,5.392317423,42.69185476,12.75,31.25,3.062381853,26.77952482,21,,15.14589989,58.34567901,6.445542791,1.9684,6.24567474,
Oc1ccc2cc(ccc2c1)c3c(F)cc(O)cc3F,1,9.541713896,793,358,9.120010015,10.326,22,14.91735537,272.064886,32.5312,22.12289503,9.23808,5.321928095,40.84671295,12,30,3.12244898,23.82775418,20,,14.2756564,57.33333333,5.95594635,1.846,6.01171875,
Oc1cc(F)c(c(F)c1)c2ccc3c(Cl)c(O)ccc3c2,1,9.969234251,898,377,9.519311635,10.669,23,15.87901701,306.0259136,35.59955,21.67914407,9.95237,5.392317423,42.68922324,12.75,31.25,3.062381853,26.77952482,21,,15.14589989,58.34567901,6.445542791,1.9684,6.24567474,
Oc1ccc(c(Cl)c1)c2ccc3cc(O)ccc3c2,1,9.131030293,706,341,8.570878481,11.186,21,13.95918367,270.0447573,29.43748,22.40546524,9.38095,5.247927513,39.00678537,11.25,28.75,3.029585799,23.61595459,19,,13.40541292,43.01234568,6.22826192,1.933,5.78,
Oc1ccc(c(Cl)c1)c2ccc3c(Cl)c(O)ccc3c2,1,9.558550648,803,360,8.9701801,11.529,22,14.91735537,304.0057849,32.41511,22.13962266,10.09524,5.321928095,40.84929419,12,30,2.978907518,26.56772523,20,,14.2756564,44.02469136,6.71785836,2.0554,6.01171875,
COc1cc(O)ccc1c2ccc3cc(O)ccc3c2,1,9.669035096,808,360,8.761922542,11.198,22,14.91735537,266.0942943,31.6713,22.40546524,9.49999,5.321928095,41.03529974,12,29.5,3.276621059,23.32836791,20,,14.1125197,47.16666667,6.273687646,2.0102,6.405827263,
Cc1cc(O)ccc1c2ccc3cc(O)ccc3c2,1,9.131030293,706,341,8.570878481,10.864,21,13.95918367,250.0993797,29.43748,22.40546524,9.16666,5.247927513,39.00678537,11,28,3.029585799,21.66418395,19,,13.40541292,43.66666667,6.161315211,1.9515,5.78,
Cc1cc(O)ccc1c2ccc3c(Cl)c(O)ccc3c2,1,9.558550648,803,360,8.9701801,11.207,22,14.91735537,284.0604073,32.41511,22.13962266,9.88095,5.321928095,40.84929419,11.75,29.25,2.978907518,24.61595459,20,,14.2756564,44.67901235,6.650911651,2.0739,6.01171875,
Oc1ccc2cc(ccc2c1)c3ccc(O)c(F)c3,1,9.131030293,716,343,8.539215694,10.315,21,13.95918367,254.0743078,29.31176,22.28322106,8.95237,5.247927513,39.00942426,11.25,28.75,3.029585799,22.24596907,19,,13.40541292,49.66666667,5.850297447,1.8283,5.78,
Oc1ccc(cc1F)c2ccc3c(Cl)c(O)ccc3c2,1,9.558550648,814,362,8.938517314,10.658,22,14.91735537,288.0353355,32.27973,22.12704552,9.66666,5.321928095,40.85193178,12,30,2.978907518,25.19773971,20,,14.2756564,50.67901235,6.339893887,1.9507,6.01171875,
Oc1ccc2cc(ccc2c1)c3ccc(O)c(Cl)c3,1,9.131030293,716,343,8.539215694,10.731,21,13.95918367,270.0447573,29.31176,22.28322106,9.38095,5.247927513,39.00942426,11.25,28.75,3.029585799,23.61595459,19,,13.40541292,43.01234568,6.22826192,1.933,5.78,
Oc1ccc(cc1Cl)c2ccc3c(Cl)c(O)ccc3c2,1,9.558550648,814,362,8.938517314,11.074,22,14.91735537,304.0057849,32.27973,22.12704552,10.09524,5.321928095,40.85193178,12,30,2.978907518,26.56772523,20,,14.2756564,44.02469136,6.71785836,2.0554,6.01171875,
Oc1ccc2cc(ccc2c1)c3cc(F)c(O)c(F)c3,1,9.541713896,813,362,9.056684442,10.216,22,14.91735537,272.064886,32.27976,21.88589007,9.23808,5.321928095,40.85215066,12,30,3.12244898,23.82775418,20,,14.2756564,57.33333333,5.95594635,1.846,6.01171875,
Oc1ccc2cc(ccc2c1Cl)c3cc(F)c(O)c(F)c3,1,9.969234251,920,381,9.455986062,10.559,23,15.87901701,306.0259136,35.3288,21.65412933,9.95237,5.392317423,42.69465829,12.75,31.25,3.062381853,26.77952482,21,,15.14589989,58.34567901,6.445542791,1.9684,6.24567474,
Oc1ccc(cc1)c2cc(F)c3cc(O)ccc3c2,1,9.131030293,700,339,8.570878481,10.396,21,13.95918367,254.0743078,29.49797,22.17458729,8.95237,5.247927513,38.99905523,11.25,28.75,3.029585799,22.24596907,19,,13.40541292,49.66666667,5.850297447,1.8283,5.78,
Oc1ccc2cc(cc(F)c2c1)c3ccc(O)c(F)c3,1,9.541713896,800,358,9.078626525,10.323,22,14.91735537,272.064886,32.39703,22.4135464,9.23808,5.321928095,40.84887888,12,30,3.12244898,23.82775418,20,,14.2756564,57.33333333,5.95594635,1.846,6.01171875,
Oc1ccc(cc1)c2cc(F)c3c(Cl)c(O)ccc3c2,1,9.558550648,793,358,8.979900804,10.713,22,14.91735537,288.0353355,32.55677,21.17542047,9.66666,5.321928095,40.84143115,12,30,2.978907518,25.19773971,20,,14.2756564,50.67901235,6.339893887,1.9507,6.01171875,
Oc1ccc(cc1F)c2cc(F)c3c(Cl)c(O)ccc3c2,1,9.969234251,902,377,9.487648848,10.64,23,15.87901701,306.0259136,35.53691,21.31961304,9.95237,5.392317423,42.6912546,12.75,31.25,3.062381853,26.77952482,21,,15.14589989,58.34567901,6.445542791,1.9684,6.24567474,
Oc1ccc(cc1)c2cc(Cl)c3cc(O)ccc3c2,1,9.131030293,700,339,8.570878481,11.212,21,13.95918367,270.0447573,29.49797,22.17458729,9.38095,5.247927513,38.99905523,11.25,28.75,3.029585799,23.61595459,19,,13.40541292,43.01234568,6.22826192,1.933,5.78,
Oc1ccc(cc1)c2cc(Cl)c3c(Cl)c(O)ccc3c2,1,9.558550648,793,358,8.979900804,11.529,22,14.91735537,304.0057849,32.55677,21.17542047,10.09524,5.321928095,40.84143115,12,30,2.978907518,26.56772523,20,,14.2756564,44.02469136,6.71785836,2.0554,6.01171875,
Oc1ccc(cc1)c2cc(C#N)c3cc(O)ccc3c2,1,9.669035096,796,356,8.761922542,11.607,22,14.91735537,261.0789786,31.76694,24.53321862,9.56666,5.321928095,41.033472,11.75,31.75,3.276621059,22.83036589,20,,14.1125197,50.16666667,6.134922008,1.9653,6.405827263,
Oc1ccc2cc(cc(C#N)c2c1)c3ccc(O)c(F)c3,1,10.0797187,904,375,9.269670586,11.534,23,15.87901701,279.0695568,34.73695,24.8650694,9.85237,5.392317423,42.88331097,12.5,33,3.347107438,24.412151,21,,14.98276318,57.83333333,6.240570912,1.983,6.629935721,
Oc1ccc(cc1)c2cc(C#N)c3c(Br)c(O)ccc3c2,1,10.09655545,894,375,9.170944866,12.378,23,15.87901701,338.9894907,34.93275,23.86899709,10.89999,5.392317423,42.87549687,12.25,32.75,3.2,29.48304135,21,,14.98276318,50.89814815,7.039552245,2.1403,6.629935721,
Oc1ccc(cc1)c2cc(C#N)c3c(Cl)c(O)ccc3c2,1,10.09655545,894,375,9.170944866,11.95,23,15.87901701,295.0400062,34.93275,23.86899709,10.28095,5.392317423,42.87549687,12.5,33,3.2,25.78213653,21,,14.98276318,51.17901235,6.624518449,2.0877,6.629935721,
Oc1ccc(cc1F)c2cc(C#N)c3c(Cl)c(O)ccc3c2,1,10.50723905,1011,394,9.67869291,11.877,24,16.84375,313.0305844,37.98383,24.11356247,10.56666,5.459431619,44.72533562,13.25,34.25,3.298611111,27.36392164,22,,15.85300667,58.84567901,6.730167352,2.1054,6.857142857,
Oc1ccc(cc1F)c2cc(C#N)c3c(F)c(O)ccc3c2,1,10.50723905,1011,394,9.67869291,11.461,24,16.84375,297.060135,37.98383,24.11356247,10.13808,5.459431619,44.72533562,13.25,34.25,3.298611111,25.99393611,22,,15.85300667,65.5,6.352202879,2.0007,6.857142857,
Oc1ccc2cc(cc(C=O)c2c1)c3ccc(O)c(F)c3,1,10.0797187,904,375,9.269670586,11.434,23,15.87901701,282.0692224,34.73695,24.8650694,9.7857,5.392317423,42.88331097,12.5,31.5,3.347107438,24.57806104,21,,14.98276318,58.33333333,6.291341509,1.9849,6.629935721,
Oc1ccc2cc(cc(C=C)c2c1)c3ccc(O)c(F)c3,1,10.0797187,904,375,9.269670586,11.183,23,15.87901701,280.0899579,34.73695,24.8650694,9.95237,5.392317423,42.88331097,12.25,31.25,3.347107438,24.24596907,21,,14.98276318,54.33333333,6.463887539,2.0671,6.629935721,
CCc1cc(cc2ccc(O)cc12)c3ccc(O)c(F)c3,1,10.0797187,904,375,9.269670586,11.29,23,15.87901701,282.1056079,34.73695,24.8650694,9.95237,5.392317423,42.88331097,12.25,29.75,3.347107438,24.24596907,21,,14.98276318,52.83333333,6.827624286,2.1101,6.629935721,
Oc1ccc2cc(cc(C#C)c2c1)c3ccc(O)c(F)c3,1,10.0797187,904,375,9.269670586,10.802,23,15.87901701,278.0743078,34.73695,24.8650694,9.95237,5.392317423,42.88331097,12.25,32.75,3.347107438,24.24596907,21,,14.98276318,55.83333333,6.305639248,2.0241,6.629935721,
CC#Cc1cc(cc2ccc(O)cc12)c3ccc(O)c(F)c3,1,10.5797187,1029,394,9.650097431,11.123,24,16.84375,292.0899579,36.99313,26.5104108,10.45237,5.459431619,44.90052701,12.75,33.25,3.75308642,25.24596907,22,,15.68986997,56.33333333,6.766964114,2.165,7.266435986,
Oc1ccc(c(F)c1)c2cc(C#N)c3cc(O)ccc3c2,1,10.0797187,892,373,9.301333373,11.589,23,15.87901701,279.0695568,34.88773,24.89295582,9.85237,5.392317423,42.8806329,12.5,33,3.347107438,24.412151,21,,14.98276318,57.83333333,6.240570912,1.983,6.629935721,
Oc1ccc2cc(cc(C#N)c2c1)c3cc(F)c(O)cc3F,1,10.4904023,1005,392,9.809081417,11.516,24,16.84375,297.060135,37.99847,24.5630389,10.13808,5.459431619,44.723189,13.25,34.25,3.440470801,25.99393611,22,,15.85300667,65.5,6.346219815,2.0007,6.857142857,
Oc1ccc2cc(cc(C#N)c2c1)c3c(F)cc(O)cc3F,1,10.4904023,992,390,9.850464907,11.545,24,16.84375,297.060135,38.18044,24.31517865,10.13808,5.459431619,44.72051578,13.25,34.25,3.440470801,25.99393611,22,,15.85300667,65.5,6.346219815,2.0007,6.857142857,
Oc1ccc2cc(cc(C#N)c2c1)c3cc(F)c(O)c(F)c3,1,10.4904023,1016,394,9.787139334,11.435,24,16.84375,297.060135,37.87887,24.26073084,10.13808,5.459431619,44.72603422,13.25,34.25,3.440470801,25.99393611,22,,15.85300667,65.5,6.346219815,2.0007,6.857142857,
Oc1ccc(cc1)c2ccc3cc(O)cc(C#N)c3c2,1,9.669035096,808,360,8.761922542,11.607,22,14.91735537,261.0789786,31.65848,24.28016797,9.56666,5.321928095,41.03142986,11.75,31.75,3.276621059,22.83036589,20,,14.1125197,50.16666667,6.134922008,1.9653,6.405827263,
Oc1cc(C#N)c2cc(ccc2c1)c3ccc(O)c(F)c3,1,10.0797187,918,379,9.269670586,11.534,23,15.87901701,279.0695568,34.60901,24.68775365,9.85237,5.392317423,42.88126391,12.5,33,3.347107438,24.412151,21,,14.98276318,57.83333333,6.240570912,1.983,6.629935721,
Oc1ccc(cc1F)c2ccc3c(Br)c(O)cc(C#N)c3c2,1,10.50723905,1027,398,9.668972206,12.305,24,16.84375,356.9800688,37.80935,24.11623124,11.1857,5.459431619,44.71724565,13,34,3.298611111,31.06482646,22,,15.85300667,58.56481481,7.145201148,2.158,6.857142857,
Oc1ccc(cc1F)c2ccc3c(C#N)c(O)cc(C#N)c3c2,0,11.04524386,1158,419,9.881958351,12.753,25,17.8112,304.0648057,40.22861,26.56563133,10.75237,5.523561956,46.74721585,13.75,37.25,3.52,26.57833293,23,,16.56011345,66,6.63682744,2.1377,7.486111111,
Cc1c(O)cc(C#N)c2cc(ccc12)c3ccc(O)c(F)c3,1,10.50723905,1027,398,9.668972206,12.01,24,16.84375,293.0852068,37.80935,24.11623124,10.35237,5.459431619,44.71724565,13,33.5,3.298611111,25.412151,22,,15.85300667,59.5,6.663220642,2.1239,6.857142857,
Oc1ccc(cc1)c2ccc3c(Cl)c(O)cc(C#N)c3c2,1,10.09655545,908,379,9.161224162,11.95,23,15.87901701,295.0400062,34.77775,23.80195183,10.28095,5.392317423,42.86741236,12.5,33,3.2,25.78213653,21,,14.98276318,51.17901235,6.624518449,2.0877,6.629935721,
Oc1ccc(cc1F)c2ccc3c(Cl)c(O)cc(C#N)c3c2,1,10.50723905,1027,398,9.668972206,11.877,24,16.84375,313.0305844,37.80935,24.11623124,10.56666,5.459431619,44.71724565,13.25,34.25,3.298611111,27.36392164,22,,15.85300667,58.84567901,6.730167352,2.1054,6.857142857,
Oc1cc(C#C)c2cc(ccc2c1)c3ccc(O)c(F)c3,1,10.0797187,918,379,9.269670586,10.802,23,15.87901701,278.0743078,34.60901,24.68775365,9.95237,5.392317423,42.88126391,12.25,32.75,3.347107438,24.24596907,21,,14.98276318,55.83333333,6.305639248,2.0241,6.629935721,
CC#Cc1cc(O)cc2ccc(cc12)c3ccc(O)c(F)c3,1,10.5797187,1050,402,9.650097431,11.123,24,16.84375,292.0899579,36.82766,26.19781648,10.45237,5.459431619,44.89647051,12.75,33.25,3.75308642,25.24596907,22,,15.68986997,56.33333333,6.766964114,2.165,7.266435986,
Oc1cc(C=O)c2cc(ccc2c1)c3ccc(O)c(F)c3,1,10.0797187,918,379,9.269670586,11.434,23,15.87901701,282.0692224,34.60901,24.68775365,9.7857,5.392317423,42.88126391,12.5,31.5,3.347107438,24.57806104,21,,14.98276318,58.33333333,6.291341509,1.9849,6.629935721,
Oc1cc(C=C)c2cc(ccc2c1)c3ccc(O)c(F)c3,1,10.0797187,918,379,9.269670586,11.183,23,15.87901701,280.0899579,34.60901,24.68775365,9.95237,5.392317423,42.88126391,12.25,31.25,3.347107438,24.24596907,21,,14.98276318,54.33333333,6.463887539,2.0671,6.629935721,
CCc1cc(O)cc2ccc(cc12)c3ccc(O)c(F)c3,1,10.0797187,918,379,9.269670586,11.29,23,15.87901701,282.1056079,34.60901,24.68775365,9.95237,5.392317423,42.88126391,12.25,29.75,3.347107438,24.24596907,21,,14.98276318,52.83333333,6.827624286,2.1101,6.629935721,
Oc1ccc(cc1)c2ccc3cc(O)ccc3c2,1,8.720346691,623,324,8.03146765,10.388,20,13.005,236.0837296,26.51568,21.74741499,8.66666,5.169925001,37.15959481,10.5,27.5,2.962962963,20.66418395,18,,12.53516943,42,5.744648544,1.8106,5.551020408,
Oc1cccc(c1)c2ccc3c(O)cccc3c2,1,8.737183443,601,280,7.937111286,10.388,20,13.005,236.0837296,26.79787,21.14030078,8.66666,5.169925001,37.15725026,10.5,27.5,2.804967129,20.66418395,18,,12.53516943,42,5.750631608,1.8106,5.551020408,
Oc1ccc(cc1)c2ccc3c(O)cccc3c2,1,8.737183443,612,304,7.925205904,10.388,20,13.005,236.0837296,26.67054,21.32948194,8.66666,5.169925001,37.1578403,10.5,27.5,2.804967129,20.66418395,18,,12.53516943,42,5.750631608,1.8106,5.551020408,
Oc1cccc(c1)c2ccc3cc(O)ccc3c2,1,8.720346691,612,300,8.043373032,10.388,20,13.005,236.0837296,26.64165,21.56584491,8.66666,5.169925001,37.15900412,10.5,27.5,2.962962963,20.66418395,18,,12.53516943,42,5.744648544,1.8106,5.551020408,
Oc1ccc2cc(ccc2c1)c3ccccc3,1,8.32649984,522,281,7.409605837,9.561,19,12.05540166,220.088815,24.06598,19.57868015,8.33333,5.087462841,35.30118935,9.75,26.25,2.712802768,19.33209198,17,,11.66492594,36.33333333,5.610358144,1.7519,5.325443787,
Oc1ccc(cc1)c2ccc3ccc(O)cc3c2,0,8.720346691,616,304,8.03146765,10.388,20,13.005,236.0837296,26.57372,21.68551314,8.66666,5.169925001,37.1595355,10.5,27.5,2.962962963,20.66418395,18,,12.53516943,42,5.744648544,1.8106,5.551020408,
Oc1cccc(c1)c2ccc3ccc(O)cc3c2,1,8.720346691,605,282,8.043373032,10.388,20,13.005,236.0837296,26.70105,21.49317418,8.66666,5.169925001,37.15894501,10.5,27.5,2.962962963,20.66418395,18,,12.53516943,42,5.744648544,1.8106,5.551020408,
Oc1ccc2ccc(cc2c1)c3ccccc3,1,8.32649984,516,265,7.409605837,9.561,19,12.05540166,220.088815,24.11757,19.6016678,8.33333,5.087462841,35.3011307,9.75,26.25,2.712802768,19.33209198,17,,11.66492594,36.33333333,5.610358144,1.7519,5.325443787,
Oc1ccc(cc1)c2ccc3ccccc3c2,1,8.32649984,526,285,7.397700455,9.561,19,12.05540166,220.088815,24.00406,19.98979916,8.33333,5.087462841,35.30855675,9.75,26.25,2.712802768,19.33209198,17,,11.66492594,36.33333333,5.610358144,1.7519,5.325443787,
Oc1ccc(cc1)c2ccc3c(Cl)c(O)ccc3c2,1,9.147867046,712,343,8.43076927,10.731,21,13.95918367,270.0447573,29.40257,21.65412933,9.38095,5.247927513,39.00210265,11.25,28.75,2.88,23.61595459,19,,13.40541292,43.01234568,6.234244984,1.933,5.78,
Oc1ccc(cc1)c2ccc3c(Br)c(O)ccc3c2,1,9.147867046,712,343,8.43076927,11.159,21,13.95918367,313.9942417,29.40257,21.65412933,9.99999,5.247927513,39.00210265,11,28.5,2.88,27.31685942,19,,13.40541292,42.73148148,6.649278781,1.9856,5.78,
Oc1ccc(cc1)c2ccc3c(F)c(O)ccc3c2,1,9.147867046,712,343,8.43076927,10.315,21,13.95918367,254.0743078,29.40257,21.65412933,8.95237,5.247927513,39.00210265,11.25,28.75,2.88,22.24596907,19,,13.40541292,49.66666667,5.856280511,1.8283,5.78,
Oc1ccc(cc1)c2ccc3c(C#N)c(O)ccc3c2,0,9.685871848,820,364,8.643755415,11.607,22,14.91735537,261.0789786,31.61003,23.85215133,9.56666,5.321928095,41.03099814,11.75,31.75,3.12244898,22.83036589,20,,14.1125197,50.16666667,6.140905073,1.9653,6.405827263,
Oc1ccc(cc1)c2ccc3c(c(O)ccc3c2)c4ccccc4,0,11.72034669,1346,521,10.54709288,13.752,27,17.41563786,312.1150298,40.25701,31.58485631,11.66666,5.584962501,49.95064299,14,37,3.75887574,27.66418395,24,,16.51829709,53.33333333,7.827981877,2.4184,7.709141274,
Cc1c(O)ccc2cc(ccc12)c3ccc(O)cc3,1,9.147867046,712,343,8.43076927,10.864,21,13.95918367,250.0993797,29.40257,21.65412933,9.16666,5.247927513,39.00210265,11,28,2.88,21.66418395,19,,13.40541292,43.66666667,6.167298275,1.9515,5.78,
COc1c(O)ccc2cc(ccc12)c3ccc(O)cc3,1,9.685871848,820,364,8.643755415,11.143,22,14.91735537,266.0942943,31.61003,21.65412933,9.49999,5.321928095,41.03099814,12,29.5,3.12244898,23.32836791,20,,14.1125197,47.16666667,6.27967071,2.0102,6.405827263,
Oc1ccc(cc1)c2ccc3c(c(O)ccc3c2)[N+](=O)[O-],1,10.05855065,930,385,9.393019719,10.94,23,15.87901701,281.0688078,34.61864,21.65412933,9.73332,5.392317423,42.86927377,12.75,32.75,3.347107438,24.93728908,21,,14.98276318,57.66666667,6.3095268,1.9848,6.629935721,
Oc1ccc(c(F)c1)c2ccc3cc(O)ccc3c2,1,9.131030293,706,341,8.570878481,10.37,21,13.95918367,254.0743078,29.43748,22.40546524,8.95237,5.247927513,39.00678537,11.25,28.75,3.029585799,22.24596907,19,,13.40541292,49.66666667,5.850297447,1.8283,5.78,
CCC1=N[C@@H]([C@@H](N1)c2ccc(O)cc2)c3ccc(OCCN4CCCCC4)cc3,0,14.22467799,2612,825,12.30908445,14.035,32,22.203125,393.2416272,50.43216,22.65517833,13.86666,5.857980995,59.84326969,18.5,33,6.035714286,34.15954946,29,,20.053831,58,10.79964838,3.1716,11.0394808,
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4ccc(cc4)N5CCN6CCCCC6C5,0,16.25915283,3240,892,14.61141215,17.701,38,23.40166205,439.2623627,62.05296,36.90574697,16.03333,6.044394119,69.76148302,21.5,40,4.986149584,39.82772938,33,,22.20009537,62.16666667,12.48584192,3.5142,10.54595336,
CC1CN(CCN1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,0,15.09735679,2690,761,13.76136356,16.347,35,22.7755102,413.2467126,58.46536,33.62627796,15.03333,5.95419631,64.61218552,20,38.5,4.940138626,36.82772938,31,,21.37166824,60.16666667,11.28592973,3.341,10.092,
CCN1CCN(CC1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,0,15.63536159,2978,836,13.95240762,16.846,36,23.72839506,427.2623627,60.94606,34.37401773,15.53333,6,66.6332494,20.5,39,5.177544138,37.82772938,32,,22.07877502,61.66666667,11.86205068,3.4819,10.7266436,
CCC1CN(CCN1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,0,15.63536159,2955,788,13.95240762,16.846,36,23.72839506,427.2623627,61.04462,34.74447702,15.53333,6,66.634907,20.5,39,5.177544138,37.82772938,32,,22.07877502,61.66666667,11.82393453,3.4819,10.7266436,
CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,0,14.68667319,2456,736,13.25361551,16.076,34,21.82525952,399.2310625,55.10592,31.97786842,14.53333,5.906890596,62.76236693,19.5,38,4.859504132,35.82772938,30,,20.50142475,58.33333333,10.85836005,3.2001,9.868055556,
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,0,14.68667319,2456,736,13.25361551,15.656,34,21.82525952,398.2358136,55.10592,36.22433173,14.63333,5.906890596,62.76236693,18.75,37.25,4.859504132,35.32918358,30,,20.50142475,57.66666667,11.10746943,3.2412,9.868055556,
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccc(F)cc5,0,15.08052004,2698,791,13.87547733,15.664,35,22.7755102,416.2263918,58.27405,38.14941081,14.91904,5.95419631,64.62097934,19.5,38.5,5.08650519,36.91096869,31,,21.37166824,65.33333333,11.20713527,3.2589,10.092,
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(F)c5,0,15.08052004,2674,763,13.88738271,15.638,35,22.7755102,416.2263918,58.47829,38.11773046,14.91904,5.95419631,64.62032663,19.5,38.5,5.08650519,36.91096869,31,,21.37166824,65.33333333,11.20713527,3.2589,10.092,
CN1CCC(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,0,15.08052004,2674,763,13.88738271,16.457,35,22.7755102,414.2307282,58.47829,38.11773046,14.96666,5.95419631,64.62032663,19.5,38.5,5.08650519,36.66127555,31,,21.37166824,63.33333333,11.24175983,3.2999,10.092,
CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,0,15.08052004,2674,763,13.88738271,16.877,35,22.7755102,415.2259772,58.47829,33.91551808,14.86666,5.95419631,64.62032663,20.25,39.25,5.08650519,37.15982135,31,,21.37166824,64,10.99265045,3.2588,10.092,
CC(C)N1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,0,15.99120364,3274,869,14.78630759,17.647,37,24.68371074,443.2572773,64.08512,35.77039051,15.86666,6.044394119,68.48037146,21.25,40.25,5.555555556,39.15982135,33,,22.94901851,67.33333333,11.95833628,3.5406,10.94766821,
CC(C)CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,0,16.47436689,3637,950,15.27778551,18.146,38,25.64127424,457.2729274,66.3619,36.11342147,16.36666,6.087462841,70.48975914,21.75,40.75,6.12345679,40.15982135,34,,23.65612529,68.83333333,12.42461345,3.6815,11.58847737,
Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC6CC6)CC5,0,16.63616293,3636,982,15.32731433,18.502,39,24.34319527,455.2572773,64.47434,37.46779064,16.36666,6.087462841,70.95255835,22.25,41.25,5.643377778,41.15982135,34,,23.07033885,67.83333333,12.58640949,3.5729,10.7755102,
Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC5)C6CCCC6,0,17.15299968,3941,1011,15.58682736,19.001,40,25.2875,469.2729274,67.54616,38.44758945,16.86666,6.129283017,73.43775539,22.75,41.75,5.578593174,42.15982135,35,,23.77744564,69.33333333,13.12013232,3.7138,11.39612188,
Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC5)C6CCCCC6,0,17.65299968,4311,1097,15.94038075,19.5,41,26.2343843,483.2885774,70.18001,38.85634484,17.36666,6.169925001,75.55453663,23.25,42.25,5.960625,43.15982135,36,,24.48455242,70.83333333,13.62013232,3.8547,12.02734839,
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCCCCC6)cc5)c23,0,16.75915283,3911,1086,15.00603303,19.19,39,24.34319527,470.2027992,62.73447,32.20886544,16.79999,6.087462841,71.77646236,21.75,44.75,5.354022601,44.33293794,34,,22.90720215,64.64814815,13.14358035,3.5936,11.17090909,
Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCCCCC6)cc5)c23,0,17.15299968,4199,1119,15.63980023,20.017,40,25.2875,486.1977138,66.21711,32.87776931,17.13332,6.129283017,73.62782072,22.5,46,5.578593174,45.66502992,35,,23.77744564,70.31481481,13.27787075,3.6523,11.39612188,
CN(C)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1,0,14.59735679,2611,822,13.54229065,16.838,34,21.82525952,416.155849,54.43269,30.80121494,14.79999,5.906890596,62.65874613,19.25,42.25,4.577854671,39.33293794,30,,20.66456146,59.64814815,10.905552,3.1386,9.469387755,
CN(C)CCOc1ccc(Cn2c3ccc(O)cc3c4sc5cc(O)ccc5c24)cc1,0,14.99120364,2833,851,14.17605784,17.665,35,22.7755102,432.1507636,57.80108,31.36612317,15.13332,5.95419631,64.51010398,20,43.5,4.8,40.66502992,31,,21.53480495,65.31481481,11.0398424,3.1973,9.70011534,
CCN(CC)CCOc1ccc(Cn2c3ccccc3c4sc5cc(O)ccc5c24)cc1,0,15.67336639,3231,934,13.83096578,17.836,36,23.72839506,444.1871491,59.14005,31.26689838,15.79999,6,66.66162874,20.25,43.25,5.034722222,41.33293794,32,,22.07877502,62.64814815,12.05779391,3.4204,10.7266436,
CCN(CC)CCOc1ccc(Cn2c3ccc(O)cc3c4sc5cc(O)ccc5c24)cc1,0,16.06721324,3485,965,14.46473298,18.663,37,24.68371074,460.1820638,62.58252,31.82920037,16.13332,6.044394119,68.51298686,21,44.5,5.259313367,42.66502992,33,,22.94901851,68.31481481,12.19208431,3.4791,10.94766821,
Oc1ccc2c(c1)sc3c4ccccc4n(Cc5ccc(OCCN6CCOCC6)cc5)c23,0,16.25915283,3567,1050,14.65247964,18.551,38,23.40166205,458.1664137,60.12172,31.74155868,16.13332,6.044394119,69.70907834,21.75,44.75,4.986149584,43.99712189,33,,22.20009537,65.14814815,12.22093061,3.3705,10.54595336,
Oc1ccc2c(c1)sc3c4cc(O)ccc4n(Cc5ccc(OCCN6CCOCC6)cc5)c23,0,16.65299968,3838,1083,15.28624684,19.378,39,24.34319527,474.1613283,63.5685,32.34562184,16.46665,6.087462841,71.56043668,22.5,46,5.217619987,45.32921387,34,,23.07033885,70.81481481,12.35522101,3.4292,10.7755102,
