SMILES,hERG,VP-0,CrippenMR,VP-1,MLFER_L,WPATH,Kier1,VABC,LipoaffinityIndex,ETA_Beta_s,AMR,Kier2,SP-0,SP-1,ECCEN,bpol,nAtom
Oc1ccc(cc1)S(=O)(=O)N(C2CCCCC2)c3ccccc3,0,13.13195,87.2068,8.333333,11.383,1100,17.8112,301.0725,7.358566,13.75,91.27,7.92,16.28625,11.08735,383,31.41335,44
Oc1ccc(cc1)S(=O)(=O)N(c2ccccc2)c3ccccc3,0,12.40582,86.4358,7.392928,11.408,1100,17.8112,282.2631,7.41704,13.75,103.5976,7.92,16.28625,11.08735,383,24.85411,38
CCCCN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,0,12.14039,80.1088,7.281972,10.257,904,17.35537,278.837,6.685778,12.25,89.7482,8.022222,15.29468,10.05288,332,29.22693,40
Oc1ccc(cc1)S(=O)(=O)N(CC=C)c2ccccc2,0,11.01063,75.1278,6.391362,9.651,783,16.37188,258.9046,6.272396,11.75,88.1735,7.319857,14.58758,9.552879,313,24.85411,35
CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)c(C)c2,0,14.24254,89.517,8.097286,11.405,989,18.34026,298.1206,6.582683,12.75,98.6528,7.713499,16.32806,10.37425,347,29.42373,40
CCCN(c1ccccc1c2ccccc2)S(=O)(=O)c3ccc(O)c(C)c3,1,15.66533,108.137,9.275989,13.598,1720,21.70273,351.4471,9.452648,15.75,119.6342,9.666865,19.44095,12.94673,519,33.59976,50
CCCN(c1ccccc1F)S(=O)(=O)c2ccc(O)cc2,0,11.73389,75.4498,6.887621,9.685,878,17.35537,267.6086,6.404343,12.5,86.9644,7.513007,15.45782,9.963562,330,27.15031,37
CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)c(c2)C(F)(F)F,0,14.87643,90.101,8.414233,10.765,1394,21.30178,316.3233,7.822332,15,99.5853,8.34714,18.82806,11.58557,404,29.75311,40
CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)cc2,0,13.31989,83.1918,7.680619,10.929,878,17.35537,280.8246,6.090437,12.25,94.3708,7.513007,15.45782,9.963562,330,27.23731,37
CCCN(c1c(C)cccc1CC)S(=O)(=O)c2ccc(O)c(C)c2,1,14.90834,95.101,8.592632,11.685,1226,20.3136,330.725,8.245096,13.75,104.531,8.589506,17.90541,11.32293,383,35.78618,49
CCCN(c1c(C)cccc1C)S(=O)(=O)c2ccc(O)c(C)c2,0,14.20123,89.363,8.031972,11.186,1096,19.32639,313.429,7.729531,13.25,99.6826,7.92,17.19831,10.78493,364,33.59976,46
CCCN(c1c(Cl)cccc1Cl)S(=O)(=O)c2ccc(O)c(C)c2,0,14.46902,91.837,8.165865,11.694,1096,19.32639,309.2591,6.725458,13.75,100.551,7.92,17.19831,10.78493,364,27.88052,40
CCCN(c1c(CC)cccc1CC)S(=O)(=O)c2ccc(O)c(C)c2,1,15.61544,100.573,9.153292,12.184,1362,21.30178,348.0209,8.761272,14.25,109.3794,9.273923,18.61252,11.86094,402,37.97259,52
CCCN(c1c(C)cccc1Cl)S(=O)(=O)c2ccc(O)c(C)c2,0,14.33512,90.733,8.098919,11.453,1096,19.32639,311.3441,7.230766,13.5,100.1168,7.92,17.19831,10.78493,364,30.74014,43
CCCN(c1c(C)cccc1Cl)S(=O)(=O)c2ccc(O)cc2,0,13.41247,84.4078,7.682252,10.977,977,18.34026,294.0481,6.73461,13,95.8348,7.713499,16.32806,10.37425,347,28.55373,40
CCCN(c1ccccc1C(F)(F)F)S(=O)(=O)c2ccc(O)cc2,0,12.98982,79.9818,7.515585,9.594,1232,20.3136,297.0397,7.758669,14.5,92.0511,8.131483,17.95782,11.17489,387,29.55631,40
CCCN(c1ccccc1Cl)S(=O)(=O)c2ccc(O)c(C)c2,0,13.41247,86.827,7.682252,10.977,989,18.34026,294.0481,6.676558,13,95.8348,7.713499,16.32806,10.37425,347,28.55373,40
CCCN(c1ccccc1Cl)S(=O)(=O)c2ccc(O)cc2,0,12.48982,80.5018,7.265585,10.501,878,17.35537,276.7521,6.181472,12.5,91.5528,7.513007,15.45782,9.963562,330,26.36731,37
CCCN(c1ccccc1C)S(=O)(=O)c2ccc(O)c(C)c2,0,13.27858,85.723,7.615305,10.71,989,18.34026,296.133,7.171942,12.75,95.4006,7.713499,16.32806,10.37425,347,31.41335,43
CC1CCc2ccccc2N1S(=O)(=O)c3ccc(O)cc3,0,11.93328,78.1168,7.272655,10.362,846,15.87902,266.4805,6.212518,12.75,89.1676,6.245675,15.03517,9.998037,345,27.04052,38
Oc1ccc2c(CCN(c3ccccc3Cl)S2(=O)=O)c1,0,11.41247,73.9148,6.828699,10.335,741,14.91736,247.0996,5.086242,12.5,85.9742,5.652893,14.32806,9.498037,320,21.99448,32
Cc1c(O)ccc2c1CCc3cc(O)cc(C=C)c23,0,10.9025,81.007,6.416628,10.614,626,13.95918,242.8441,7.012724,11,83.1821,5.413111,13.56855,9.113392,277,17.49131,35
Cc1cc(O)c(C)c2c1c3ccc(O)c(C)c3OC2(C)CC=C,1,14.02629,94.128,7.763546,12.009,992,17.8112,303.5222,8.191233,13.5,98.3032,6.378698,16.93879,10.79755,332,25.96655,45
Cc1c(O)ccc2c1OC(C)(C)c3c(C)c(O)ccc23,0,12.11208,81.618,6.676829,10.642,689,14.91736,254.2707,6.498324,12,84.7411,5.025306,14.65434,9.326204,284,21.59373,38
CC(C)CC1Oc2c(C)c(O)ccc2c3c(C)cc(O)cc13,1,13.47388,90.522,7.712296,11.596,927,16.84375,288.8627,7.503529,13,93.0906,6.481481,16.01614,10.37992,321,25.96655,44
CC1Oc2c(C)c(O)ccc2c3c(C)cc(O)c(C)c13,0,12.11208,80.647,6.741099,10.803,694,14.91736,254.2707,6.28111,12,84.5517,5.32526,14.60193,9.413591,286,21.59373,38
CCCC1Oc2c(C)c(O)ccc2c3c(C)cc(O)cc13,1,12.60364,85.975,7.356454,11.325,814,15.87902,271.5667,6.844139,12.5,86.0929,6.245675,15.1459,10.02408,306,23.78014,41
CCC1Oc2c(C)c(O)ccc2c3c(C)cc(O)cc13,1,11.89653,81.358,6.856454,10.826,703,14.91736,254.2707,6.261985,12,83.1813,5.652893,14.43879,9.524076,284,21.59373,38
CCC1Oc2c(C)c(O)ccc2c3ccc(O)c(C)c13,1,11.89653,81.624,6.862437,10.826,706,14.91736,254.2707,6.231556,12,83.1813,5.652893,14.43879,9.540913,286,21.59373,38
CC1Oc2c(C)c(O)ccc2c3ccc(O)c(C)c13,0,11.18943,77.007,6.324433,10.327,616,13.95918,236.9748,5.717875,11.5,80.2697,5.080078,13.73169,9.002908,273,19.40731,35
CC1Oc2c(C)c(O)ccc2c3c(C)cc(O)cc13,0,11.18943,76.741,6.31845,10.327,612,13.95918,236.9748,5.748206,11.5,80.2697,5.080078,13.73169,8.986071,271,19.40731,35
Cc1cc(O)cc2COc3c(C)c(O)ccc3c12,0,10.31918,72.052,5.85895,10.056,540,13.005,219.6788,5.155809,11,75.6853,4.835556,12.86144,8.575387,260,17.2209,32
Cc1c(O)ccc2c1COc3c(C)c(O)ccc23,0,10.31918,72.318,5.864933,10.056,545,13.005,219.6788,5.124796,11,75.6853,4.835556,12.86144,8.592224,262,17.2209,32
Cc1c(O)c(Cl)c(C)c2c3ccc(O)c(Cl)c3OC(=O)c12,0,12.63341,83.9646,6.854163,11.687,784,15.87902,256.2547,4.171204,13.25,85.0781,5.570988,15.47217,9.841112,303,14.64607,31
Cc1c(O)c(Cl)cc2c3ccc(O)c(Cl)c3OC(=O)c12,0,11.71076,82.4778,6.431513,11.211,703,14.91736,238.9587,3.663523,12.75,80.7961,5.32526,14.60193,9.413591,290,12.45966,28
Oc1ccc2c(OC(=O)c3c(Cl)c(O)c(F)cc23)c1Cl,0,11.08873,76.1106,6.120496,10.636,703,14.91736,227.7303,3.628138,13,76.6419,5.32526,14.60193,9.413591,290,10.38304,25
Cc1cc(O)c(C)c2C(=O)Oc3c(C)c(O)ccc3c12,0,11.44297,82.689,6.29762,11.558,694,14.91736,243.1285,4.668732,12.25,79.9277,5.32526,14.60193,9.413591,286,18.1789,34
Cc1cc(O)c(C)c2OC(=O)c3c(C)c(O)ccc3c12,0,11.44297,82.423,6.29762,11.558,695,14.91736,243.1285,4.674302,12.25,79.9277,5.32526,14.60193,9.413591,286,18.1789,34
Cc1cc(O)cc2C(=O)Oc3c(C)c(O)ccc3c12,0,10.52032,76.3638,5.87497,11.082,612,13.95918,225.8325,4.205941,11.75,75.6457,5.080078,13.73169,8.986071,271,15.99248,31
CCc1cc(O)cc2C(=O)Oc3c(C)c(O)ccc3c12,0,11.22743,81.8358,6.43563,11.581,704,14.91736,243.1285,4.670543,12.25,80.4941,5.652893,14.43879,9.524076,288,18.1789,34
Cc1c(O)ccc2c3ccc(O)c(Br)c3OC(=O)c12,0,11.48429,80.1578,6.362934,11.296,616,13.95918,227.8202,3.444381,11.75,78.8979,5.080078,13.73169,9.002908,273,14.00286,28
CCc1c(O)ccc2c3ccc(O)c(F)c3OC(=O)c12,0,10.6054,77.8878,6.130596,10.951,712,14.91736,231.9001,4.644025,12.5,76.3399,5.652893,14.43879,9.540913,290,16.10228,31
Cc1c(O)ccc2c3ccc(O)c(F)c3OC(=O)c12,0,9.898289,72.4158,5.569935,10.452,616,13.95918,214.6041,4.26292,12,71.4915,5.080078,13.73169,9.002908,273,13.91586,28
CCc1c(O)ccc2c1OC(=O)c3c(C)c(O)ccc23,0,11.22743,84.255,6.441613,11.581,713,14.91736,243.1285,4.574871,12.25,80.4941,5.652893,14.43879,9.540913,290,18.1789,34
CCc1c(O)ccc2c3ccc(O)c(C)c3OC(=O)c12,0,11.22743,84.255,6.441613,11.581,712,14.91736,243.1285,4.563682,12.25,80.4941,5.652893,14.43879,9.540913,290,18.1789,34
Cc1c(O)ccc2c1OC(=O)c3c(O)c(O)ccc23,0,9.967538,74.1226,5.60456,11.049,616,13.95918,217.3268,2.747641,12,72.9692,5.080078,13.73169,9.002908,273,13.80607,29
Cc1cc(O)c(Cl)c2C(=O)Oc3c(Cl)c(O)ccc3c12,0,11.71076,80.0586,6.431513,11.211,694,14.91736,238.9587,3.657341,12.75,80.7961,5.32526,14.60193,9.413591,286,12.45966,28
Cc1cc(O)cc2OC(=O)c3c(C)c(O)ccc3c12,0,10.52032,76.0978,5.87497,11.082,612,13.95918,225.8325,4.202518,11.75,75.6457,5.080078,13.73169,8.986071,271,15.99248,31
Cc1cc(O)c(C)c2OC(=O)c3cc(O)ccc3c12,0,10.52032,76.0978,5.87497,11.082,612,13.95918,225.8325,4.211916,11.75,75.6457,5.080078,13.73169,8.986071,271,15.99248,31
Cc1c(O)ccc2c3ccc(O)cc3OC(=O)c12,0,9.597675,72.4578,5.458304,10.606,538,13.005,208.5366,3.684011,11.25,71.3637,4.835556,12.86144,8.575387,258,13.80607,28
Cc1c(O)ccc2c1OC(=O)c3cc(O)ccc23,0,9.597675,72.4578,5.458304,10.606,539,13.005,208.5366,3.693004,11.25,71.3637,4.835556,12.86144,8.575387,258,13.80607,28
Cc1c(O)ccc2c1OC(=O)c3c(C)c(O)ccc23,0,10.52032,78.783,5.880953,11.082,616,13.95918,225.8325,4.153733,11.75,75.6457,5.080078,13.73169,9.002908,273,15.99248,31
COc1c(C)c(Br)c2C(=O)Oc3c(C)c(O)ccc3c2c1C,0,14.29062,94.918,7.591016,12.793,895,16.84375,279.7081,5.697196,13.5,92.4999,6.135866,16.17928,10.37912,326,22.47811,37
COc1c(C)cc2C(=O)Oc3c(C)c(O)ccc3c2c1C,0,12.40401,87.218,6.686386,11.567,804,15.87902,260.4245,5.858839,13,84.9657,5.893878,15.30904,9.951596,311,22.28131,37
CCc1cc(OC)cc2C(=O)Oc3c(C)c(O)ccc3c12,0,12.18847,86.723,6.824396,11.59,818,15.87902,260.4245,5.843067,13,85.5321,6.245675,15.1459,10.06208,325,22.28131,37
Cc1cc(C=C)c2c(c1)C(=O)Oc3c(C)c(O)ccc23,0,11.35757,83.462,6.348287,11.123,704,14.91736,248.9978,6.512928,12,82.9673,5.652893,14.43879,9.524076,288,18.1789,34
Cc1cc(CC=C)c2c(c1)C(=O)Oc3c(C)c(O)ccc23,0,12.06468,88.064,6.821413,11.622,816,15.87902,266.2938,6.98694,12.5,87.7219,6.245675,15.1459,10.02408,311,20.36531,37
Cc1cc(Br)c2c(c1)C(=O)Oc3c(C)c(O)ccc23,0,12.03707,82.133,6.633344,11.507,612,13.95918,236.3259,5.229255,11.5,81.5744,5.080078,13.73169,8.986071,271,16.18928,30
Cc1cc(C)c2c(c1)C(=O)Oc3c(C)c(O)ccc23,0,11.07311,78.339,6.151363,10.731,612,13.95918,234.3383,5.82084,11.5,78.3222,5.080078,13.73169,8.986071,271,18.1789,33
CC\C=C\c1cc2c(cc1Br)C(=O)Oc3c(C)c(O)ccc23,0,13.89888,96.756,7.870707,12.944,989,16.84375,285.5774,6.926619,13,95.2012,6.857143,15.85301,10.52408,392,20.56211,37
COc1cc2C(=O)Oc3c(C)c(O)ccc3c2cc1Br,0,12.44532,85.045,6.745716,11.786,729,14.91736,245.1162,4.758038,12.5,83.9359,5.652893,14.43879,9.524076,312,18.10528,31
Cc1cc2c(cc1Br)C(=O)Oc3c(C)c(O)ccc23,0,12.03707,82.133,6.633344,11.507,622,13.95918,236.3259,5.302385,11.5,81.5744,5.080078,13.73169,8.986071,275,16.18928,30
Cc1ccc(C)c2c3ccc(O)c(C)c3OC(=O)c12,0,11.07311,78.605,6.157346,10.731,602,13.95918,234.3383,5.786654,11.5,78.3222,5.080078,13.73169,9.002908,251,18.1789,33
Cc1c(O)ccc2c1OC(=O)c3c(Br)cc(Br)cc23,0,13.00103,86.193,7.115324,12.257,612,13.95918,238.3136,4.697615,11.5,84.8266,5.080078,13.73169,8.986071,255,14.19966,27
Cc1c(O)ccc2c1OC(=O)c3c(C)c(NS(=O)(=O)C)ccc23,0,13.0016,88.8617,7.325019,13.187,1110,17.8112,281.4245,4.710879,14.25,90.2062,6.378698,16.93879,10.68736,402,26.40811,38
Cc1c(O)ccc2c1OC(=O)c3c(C)c(N)ccc23,0,10.65046,79.5274,5.946022,11.359,616,13.95918,228.0391,4.548394,11.75,77.59,5.080078,13.73169,9.002908,273,16.42569,32
COc1ccc2c3ccc(O)c(C)c3OC(=O)c2c1C,0,11.48136,83.312,6.269719,11.091,723,14.91736,243.1285,5.30596,12.5,80.6837,5.652893,14.43879,9.540913,312,20.0949,34
C\C=C\c1cccc2C(=O)Oc3c(C)c(O)ccc3c12,0,11.30516,84.439,6.440039,11.193,716,14.91736,248.9978,6.290467,12,84.5892,6.011719,14.27566,9.630229,294,18.1789,34
CCc1c(O)ccc2c1OC(=O)c3cc(Br)ccc23,0,11.82153,83.965,6.777337,11.53,628,13.95918,236.3259,5.173841,11.5,82.1408,5.413111,13.56855,9.113392,275,16.18928,30
Cc1cc(C)c2c(c1)C(=O)Oc3cc(O)ccc23,0,10.15046,72.0138,5.728714,10.255,535,13.005,217.0423,5.333388,11,74.0402,4.835556,12.86144,8.558551,256,15.99248,30
Cc1c(O)ccc2c1OC(=O)c3cc(C=C)ccc23,0,10.43492,79.822,5.93162,10.647,642,13.95918,231.7018,5.94358,11.5,78.6853,5.413111,13.56855,9.113392,297,15.99248,31
CCC1Oc2c(C)c(O)ccc2c3c(C)cc(O)c(C)c13,1,12.81918,85.264,7.279104,11.302,790,15.87902,271.5667,6.794931,12.5,87.4633,5.893878,15.30904,9.951596,299,23.78014,41
Oc1ccc(cc1)N2C=Nc3cc(O)cc(O)c3C2=O,0,10.18577,77.1004,5.78823,11.123,781,14.91736,227.8936,3.009688,13.25,79.1559,6.011719,14.27566,9.558551,354,15.19007,30
Oc1ccc(cc1)N2C=Nc3cc(O)cc(O)c3C2=S,0,11.00226,83.4436,6.196479,10.999,781,14.91736,237.6124,3.789606,13,87.1468,6.011719,14.27566,9.558551,354,15.37207,30
Oc1cc(O)c2C(=O)N(C=Nc2c1)c3ccc(O)c(F)c3,0,10.48638,77.0584,5.893879,11.024,888,15.87902,233.9612,3.562555,14,79.2837,6.245675,15.1459,9.969234,373,15.29986,30
Oc1cc(O)c2C(=O)N(C=Nc2c1)c3ccc(O)c(Cl)c3,0,11.24231,82.1104,6.271844,11.44,888,15.87902,243.1047,3.012449,14,83.8721,6.245675,15.1459,9.969234,373,14.51686,30
Cc1cc(O)ccc1N2C=Nc3cc(O)cc(O)c3C2=O,0,11.10842,81.0064,6.204897,11.599,876,15.87902,245.1896,3.50491,13.75,83.4379,6.245675,15.1459,9.969234,371,17.37648,33
COc1cc(O)c2C(=O)N(C=Nc2c1)c3ccc(O)cc3,0,11.1468,81.9876,6.176996,11.132,908,15.87902,245.1896,4.058645,14,84.1939,6.629936,14.98276,10.09656,395,19.29248,33
Oc1cc(O)c2C(=O)N(C=Nc2c1)c3ccc(O)nc3,0,10.05563,75.9364,5.648028,11.228,781,14.91736,221.5944,2.347039,13.75,74.9063,6.011719,14.27566,9.558551,354,15.41686,29
Oc1ccc(nc1)N2C=Nc3cc(O)cc(O)c3C2=O,0,10.05563,74.8954,5.648028,11.377,781,14.91736,221.5944,2.302061,13.75,74.9063,6.011719,14.27566,9.558551,354,15.41686,29
Cc1cc(ccc1O)N2C=Nc3cc(O)cc(O)c3C2=O,0,11.10842,83.4256,6.204897,11.599,888,15.87902,245.1896,3.504626,13.75,83.4379,6.245675,15.1459,9.969234,373,17.37648,33
Oc1ccc(N2C=Nc3cc(O)cc(O)c3C2=O)c(Cl)c1,0,11.24231,82.1104,6.271844,11.84,876,15.87902,243.1047,2.999054,14,83.8721,6.245675,15.1459,9.969234,371,14.51686,30
Oc1ccc(N2C=Nc3cc(O)cc(O)c3C2=O)c(F)c1,0,10.48638,77.0584,5.893879,11.024,876,15.87902,233.9612,3.564627,14,79.2837,6.245675,15.1459,9.969234,371,15.29986,30
CC(C)C1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,0,12.68577,90.8814,7.162422,12.369,1080,17.8112,279.7816,4.270184,14.75,92.8901,7.086925,16.72325,10.87992,397,21.74931,39
CCCCC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,0,13.22974,95.5684,7.779706,13.096,1251,18.78107,297.0776,4.718669,15.25,94.0746,8.131483,17.26722,11.50724,418,23.93573,42
CCCC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,0,12.52263,90.9514,7.279706,12.597,1100,17.8112,279.7816,4.17091,14.75,91.163,7.486111,16.56011,11.00724,399,21.74931,39
CCC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,0,11.81552,86.3344,6.779706,12.098,972,16.84375,262.4856,3.689381,14.25,88.2514,6.857143,15.85301,10.50724,382,19.5629,36
CC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,0,11.10842,81.7174,6.219046,11.599,866,15.87902,245.1896,3.337071,13.75,83.2279,6.245675,15.1459,9.969234,367,17.37648,33
Oc1cc(O)c2C(=O)N(C=Nc2c1)c3ccccc3,0,9.815905,75.4356,5.65394,10.296,664,13.95918,219.1034,3.986637,12.5,77.5504,5.78,13.40541,9.164704,307,15.19007,29
Oc1cccc(c1)N2C=Nc3cc(O)cc(O)c3C2=O,0,10.18577,77.1004,5.78823,11.097,768,14.91736,227.8936,2.994854,13.25,79.1559,6.011719,14.27566,9.558551,326,15.19007,30
Oc1ccc(cc1)N2C=Nc3cc(O)ccc3C2=O,0,9.815905,75.4356,5.647957,10.651,694,13.95918,219.1034,3.96015,12.5,77.5504,5.78,13.40541,9.147867,337,15.19007,29
CCCc1c(O)cc2N=CN(C(=O)c2c1O)c3ccc(O)cc3,0,12.52263,93.5146,7.27154,12.597,1148,17.8112,279.7816,4.260773,14.75,91.6115,7.486111,16.56011,11.02408,439,21.74931,39
Cc1c(O)cc(O)c2C(=O)N(C=Nc12)c3ccc(O)cc3,0,11.10842,83.4256,6.21088,11.599,880,15.87902,245.1896,3.452287,13.75,83.4379,6.245675,15.1459,9.986071,373,17.37648,33
CC(=C)c1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,0,11.94566,89.0816,6.668177,11.995,997,16.84375,268.3549,5.510504,14,90.7595,6.857143,15.85301,10.46923,392,19.5629,36
OCc1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,0,10.89287,80.8684,6.234405,11.832,888,15.87902,245.1896,3.179407,13.75,83.6071,6.629936,14.98276,10.09656,373,17.37648,33
Oc1ccc(cc1)N2C=Nc3cc(O)cc(c4ccccc4)c3C2=O,0,13.12531,101.7556,7.725307,14.015,1414,18.36735,291.7135,6.663124,16,106.066,7.935,17.38854,12.13103,502,19.5629,39
COC(=O)c1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,0,12.05505,86.7751,6.63112,12.216,1128,17.8112,268.6394,3.669328,15.25,88.3187,7.486111,16.56011,11.00724,415,20.25048,35
CCc1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,0,11.44566,84.8136,6.625284,11.626,888,15.87902,253.6954,4.894176,13.5,86.6808,6.629936,14.98276,10.09656,373,19.5629,35
Cc1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,0,10.73855,79.3416,6.064624,11.127,781,14.91736,236.3994,4.452155,13,81.8324,6.011719,14.27566,9.558551,354,17.37648,32
Nc1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,0,10.3159,79.848,5.853299,11.872,781,14.91736,230.1002,3.351572,13.25,81.1002,6.011719,14.27566,9.558551,354,15.62328,31
Oc1ccc(cc1)N2C(=O)c3ccc(O)cc3N=C2c4ccc(O)cc4,0,13.49517,101.5874,7.873747,14.602,1536,19.32224,300.5037,5.477786,16.75,107.5392,8.163265,18.25878,12.52488,484,19.5629,40
Oc1ccc(cc1)N2C(=O)Nc3cc(O)cc(O)c3C2=O,0,10.56945,77.2276,5.975957,14.26,866,15.87902,236.6839,2.389413,14,79.0475,6.245675,15.1459,9.969234,367,15.48807,31
Oc1ccc(cc1)N2C(=S)Nc3cc(O)cc(O)c3C2=O,0,11.38595,84.3541,6.384205,13.553,866,15.87902,246.4026,2.824991,13.75,87.0384,6.245675,15.1459,9.969234,367,15.67007,31
Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=S,0,11.01609,81.6016,6.237762,11.353,781,14.91736,241.7051,3.629323,12.25,86.9118,6.011719,14.27566,9.558551,354,13.98807,30
Oc1ccc(nc1)N2C=Nc3cc(O)cc(O)c3C2=S,0,10.87213,82.2796,6.056276,11.253,781,14.91736,231.3132,3.001203,13.5,82.8972,6.011719,14.27566,9.558551,354,15.59886,29
CCc1cc(O)cc2N=CN(C(=S)c12)c3ccc(O)cc3,1,12.26216,91.1568,7.033532,11.502,888,15.87902,263.4142,5.902888,13.25,94.6717,6.629936,14.98276,10.09656,373,19.7449,35
Cc1cc(O)cc2N=CN(C(=S)c12)c3ccc(O)cc3,0,11.55505,85.6848,6.472872,11.003,781,14.91736,246.1182,5.380873,12.75,89.8233,6.011719,14.27566,9.558551,354,17.55848,32
Cc1cc(ccc1O)N2C=Nc3cc(O)cc(O)c3C2=S,0,11.92491,92.612,6.613145,11.475,888,15.87902,254.9084,4.317543,13.5,91.4288,6.245675,15.1459,9.969234,373,17.55848,33
Oc1cc(O)c2C(=S)N(C=Nc2c1)c3ccc(O)c(F)c3,0,11.30288,83.1174,6.302128,10.9,888,15.87902,243.68,4.302684,13.75,87.2746,6.245675,15.1459,9.969234,373,15.48186,30
Oc1ccc2C3=C(COc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,1,19.57409,134.9688,12.29966,18.271,3950,25.2875,431.8846,10.05895,22.75,141.7286,11.39612,23.77745,17.153,1060,39.431,64
Oc1ccc2C3=C(COc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCCCC6)cc5,1,19.57409,134.9688,12.29966,18.271,3950,25.2875,431.8846,10.05895,22.75,141.7286,11.39612,23.77745,17.153,1060,39.431,64
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,1,13.17852,85.8616,8.503345,10.633,941,15.5232,298.5485,7.780758,13,88.3621,5.25,15.53517,10.48311,399,26.23697,46
CC(C)CC12CCC(=O)C(=C1c3ccc(O)cc3C2)C,0,12.49329,82.7148,7.496481,10.299,704,14.91736,276.313,6.733816,11.5,84.5061,5.32526,14.4912,9.427158,271,25.00855,42
CCCC[C@]12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,0,13.29411,86.0378,8.122619,11.303,721,14.91736,278.3006,5.980557,11.5,85.3232,5.652893,14.32806,9.571316,289,23.01893,39
CCCC[C@@]12CCC(=O)C(=C1c3ccc(O)cc3C2)C,0,12.33015,82.7848,7.640639,10.527,721,14.91736,276.313,6.69409,11.5,82.071,5.652893,14.32806,9.571316,289,25.00855,42
CCCC[C@@]12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,0,13.29411,86.0378,8.122619,11.303,721,14.91736,278.3006,5.980557,11.5,85.3232,5.652893,14.32806,9.571316,289,23.01893,39
Oc1ccc2C3=C(C#N)C(=O)CCC3(Cc2c1)c4ccccc4,0,12.5428,87.1608,7.714269,12.446,1009,16.46746,285.4629,6.138099,13.75,95.9159,6.378698,16.02673,11.15383,349,18.01611,38
Oc1ccc2C3=C(C(=O)CCC3(Cc2c1)c4ccccc4)c5occc5,0,14.23588,101.0828,8.88583,13.445,1395,18.05556,311.8879,7.831857,16,110.543,7.111111,17.7254,12.68831,418,22.55173,44
Oc1ccc2C3=C(Br)C(=O)CCC3(Cc2c1)c4ccccc4,0,13.55955,92.1998,8.222642,12.454,898,15.5232,281.7267,6.394915,13,98.4716,5.817175,15.31963,10.61583,334,18.64611,37
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)I,0,13.86562,91.1308,8.40837,11.796,721,14.91736,284.2938,5.888,11.5,90.1085,5.652893,14.32806,9.571316,289,25.31893,39
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)Cl,0,12.46405,82.9638,7.707585,10.875,721,14.91736,274.228,6.106947,11.75,82.5052,5.652893,14.32806,9.571316,289,22.14893,39
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)C(F)(F)F,0,12.96405,83.1658,7.957585,9.887,1021,17.8112,294.5156,8.520837,13.75,83.0035,6.378698,16.82806,10.78264,334,25.33793,42
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)C#N,0,12.27737,80.9988,7.614245,11.295,819,15.87902,282.0368,5.621471,12.25,82.7675,6.245675,15.03517,10.10932,304,22.38893,40
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)c4ccccc4,0,14.7169,102.6548,9.301322,13.175,1309,18.36735,331.6271,8.937897,14.5,106.3046,7.552647,17.44095,12.1438,417,27.19497,49
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)c4cccs4,0,14.78695,100.5318,9.66546,13.085,1162,17.41564,318.1806,7.193016,14,103.569,6.9575,16.73384,11.6438,373,27.28855,46
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)c4occc4,1,13.97045,94.9208,8.785807,12.294,1162,17.41564,308.4618,7.326517,14.5,97.3946,6.9575,16.73384,11.6438,373,26.92455,46
CCCCC1=C2c3ccc(O)cc3CC2(CCCC)CCC1=O,1,14.45147,96.6358,9.201299,12.024,1079,17.8112,328.2009,8.334283,13,93.1562,7.486111,16.44938,11.10932,366,31.5678,51
