SMILES,HOB,BCUTc-1l,SsOH,maxHsOH,MLFER_A,minsOH,minHsOH,nHsOH,maxsOH,nsOH,SHsOH
CCN(c1cccc(OC)c1)S(=O)(=O)c2ccc(O)cc2,0,-0.36053,9.295036,0.597667,0.546,9.295036,0.597667,1,9.295036,1,0.597667
CCCN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,0,-0.36046,9.289436,0.594611,0.546,9.289436,0.594611,1,9.289436,1,0.594611
CCN(c1ccc(O)cc1)S(=O)(=O)c2ccc(O)cc2,0,-0.3614,18.52389,0.604611,1.089,9.246018,0.600571,2,9.277875,2,1.205183
CCN(c1ccccc1)S(=O)(=O)c2ccc(O)c(C)c2,1,-0.36019,9.5303,0.542111,0.546,9.5303,0.542111,1,9.5303,1,0.542111
CC(C)N(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,1,-0.36046,9.29525,0.592266,0.546,9.29525,0.592266,1,9.29525,1,0.592266
CCN(c1ccccc1OC)S(=O)(=O)c2ccc(O)cc2,0,-0.36052,9.305436,0.596347,0.546,9.305436,0.596347,1,9.305436,1,0.596347
CC(C)(C)CN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,0,-0.36046,9.372523,0.574611,0.546,9.372523,0.574611,1,9.372523,1,0.574611
Oc1ccc(cc1)S(=O)(=O)N(Cc2ccccc2)c3ccccc3,0,-0.36047,9.421272,0.575093,0.546,9.421272,0.575093,1,9.421272,1,0.575093
Oc1ccc(cc1)S(=O)(=O)N(C2CCCCC2)c3ccccc3,0,-0.36047,9.434786,0.564001,0.546,9.434786,0.564001,1,9.434786,1,0.564001
Oc1ccc(cc1)S(=O)(=O)N(c2ccccc2)c3ccccc3,0,-0.36047,9.4031,0.581146,0.546,9.4031,0.581146,1,9.4031,1,0.581146
CCCCN(c1ccccc1)S(=O)(=O)c2ccc(O)cc2,0,-0.36046,9.327494,0.586347,0.546,9.327494,0.586347,1,9.327494,1,0.586347
Oc1ccc(cc1)S(=O)(=O)N(CC=C)c2ccccc2,0,-0.36046,9.273263,0.600198,0.546,9.273263,0.600198,1,9.273263,1,0.600198
CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)c(C)c2,1,-0.36019,9.62994,0.521648,0.546,9.62994,0.521648,1,9.62994,1,0.521648
CCCN(c1ccccc1c2ccccc2)S(=O)(=O)c3ccc(O)c(C)c3,1,-0.36021,9.769262,0.49736,0.546,9.769262,0.49736,1,9.769262,1,0.49736
CCCN(c1ccccc1F)S(=O)(=O)c2ccc(O)cc2,1,-0.36046,9.273551,0.599611,0.546,9.273551,0.599611,1,9.273551,1,0.599611
CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)c(c2)C(F)(F)F,1,-0.35988,9.436815,0.581648,1.131,9.436815,0.581648,1,9.436815,1,0.581648
CCCN(c1ccccc1Br)S(=O)(=O)c2ccc(O)cc2,1,-0.36046,9.342903,0.584148,0.546,9.342903,0.584148,1,9.342903,1,0.584148
CCCN(c1c(C)cccc1CC)S(=O)(=O)c2ccc(O)c(C)c2,1,-0.3602,9.702762,0.503847,0.546,9.702762,0.503847,1,9.702762,1,0.503847
CCCN(c1c(C)cccc1C)S(=O)(=O)c2ccc(O)c(C)c2,1,-0.36019,9.664704,0.512111,0.546,9.664704,0.512111,1,9.664704,1,0.512111
CCCN(c1c(Cl)cccc1Cl)S(=O)(=O)c2ccc(O)c(C)c2,1,-0.36019,9.67779,0.511617,0.546,9.67779,0.511617,1,9.67779,1,0.511617
CCCN(c1c(CC)cccc1CC)S(=O)(=O)c2ccc(O)c(C)c2,1,-0.3602,9.740819,0.495582,0.546,9.740819,0.495582,1,9.740819,1,0.495582
CCCN(c1c(C)cccc1Cl)S(=O)(=O)c2ccc(O)c(C)c2,1,-0.36019,9.671247,0.511864,0.546,9.671247,0.511864,1,9.671247,1,0.511864
CCCN(c1c(C)cccc1Cl)S(=O)(=O)c2ccc(O)cc2,1,-0.36046,9.38421,0.574364,0.546,9.38421,0.574364,1,9.38421,1,0.574364
CCCN(c1ccccc1C(F)(F)F)S(=O)(=O)c2ccc(O)cc2,0,-0.36047,9.291465,0.597008,0.546,9.291465,0.597008,1,9.291465,1,0.597008
CCCN(c1ccccc1Cl)S(=O)(=O)c2ccc(O)c(C)c2,1,-0.36019,9.627132,0.521864,0.546,9.627132,0.521864,1,9.627132,1,0.521864
CCCN(c1ccccc1Cl)S(=O)(=O)c2ccc(O)cc2,1,-0.36046,9.340095,0.584364,0.546,9.340095,0.584364,1,9.340095,1,0.584364
CCCN(c1ccccc1C)S(=O)(=O)c2ccc(O)c(C)c2,1,-0.36019,9.620588,0.522111,0.546,9.620588,0.522111,1,9.620588,1,0.522111
CC1CCc2ccccc2N1S(=O)(=O)c3ccc(O)cc3,0,-0.36046,9.350538,0.582266,0.546,9.350538,0.582266,1,9.350538,1,0.582266
Oc1ccc2c(CCN(c3ccccc3Cl)S2(=O)=O)c1,0,-0.36045,9.50006,0.554557,0.546,9.50006,0.554557,1,9.50006,1,0.554557
Cc1c(O)ccc2c1CCc3cc(O)cc(C=C)c23,0,-0.36125,19.59278,0.506984,1.089,9.759083,0.486685,2,9.833702,2,0.993669
Cc1cc(O)c(C)c2c1c3ccc(O)c(C)c3OC2(C)CC=C,0,-0.36107,20.33306,0.457898,1.089,10.05121,0.400515,2,10.28185,2,0.858413
Cc1c(O)ccc2c1OC(C)(C)c3c(C)c(O)ccc23,1,-0.36108,19.83078,0.494501,1.089,9.872163,0.46754,2,9.95862,2,0.962041
CC(C)CC1Oc2c(C)c(O)ccc2c3c(C)cc(O)cc13,0,-0.36122,19.95691,0.471314,1.089,9.972099,0.466159,2,9.984813,2,0.937473
CC1Oc2c(C)c(O)ccc2c3c(C)cc(O)c(C)c13,1,-0.36107,19.88253,0.499284,1.089,9.857518,0.455318,2,10.02501,2,0.954602
CCCC1Oc2c(C)c(O)ccc2c3c(C)cc(O)cc13,0,-0.36122,19.83902,0.483659,1.089,9.906197,0.481784,2,9.932827,2,0.965444
CCC1Oc2c(C)c(O)ccc2c3c(C)cc(O)cc13,0,-0.36122,19.70912,0.497409,1.089,9.833493,0.496005,2,9.875631,2,0.993414
CCC1Oc2c(C)c(O)ccc2c3ccc(O)c(C)c13,0,-0.36108,19.80062,0.499284,1.089,9.86092,0.474909,2,9.939697,2,0.974194
CC1Oc2c(C)c(O)ccc2c3ccc(O)c(C)c13,0,-0.36108,19.63239,0.514909,1.089,9.788216,0.495318,2,9.844176,2,1.010227
CC1Oc2c(C)c(O)ccc2c3c(C)cc(O)cc13,0,-0.36122,19.5409,0.517818,1.089,9.737972,0.51163,2,9.802927,2,1.029448
Cc1cc(O)cc2COc3c(C)c(O)ccc3c12,0,-0.36122,19.33686,0.545595,1.089,9.620194,0.532038,2,9.716665,2,1.077634
Cc1c(O)ccc2c1COc3c(C)c(O)ccc23,0,-0.36108,19.42835,0.535318,1.089,9.701953,0.523095,2,9.726398,2,1.058413
Cc1c(O)c(Cl)c(C)c2c3ccc(O)c(Cl)c3OC(=O)c12,1,-0.35917,20.05858,0.517545,0.869,9.849782,0.435692,2,10.2088,2,0.953237
Cc1c(O)c(Cl)cc2c3ccc(O)c(Cl)c3OC(=O)c12,1,-0.35917,19.80844,0.53317,0.869,9.78048,0.475692,2,10.02796,2,1.008862
Oc1ccc2c(OC(=O)c3c(Cl)c(O)c(F)cc23)c1Cl,1,-0.35867,19.35937,0.569442,0.869,9.652963,0.551689,2,9.706406,2,1.121131
Cc1cc(O)c(C)c2C(=O)Oc3c(C)c(O)ccc3c12,1,-0.36107,19.619,0.531739,1.089,9.746218,0.50004,2,9.872787,2,1.031779
Cc1cc(O)c(C)c2OC(=O)c3c(C)c(O)ccc3c12,0,-0.36107,19.619,0.524415,1.089,9.761256,0.507364,2,9.857749,2,1.031779
Cc1cc(O)cc2C(=O)Oc3c(C)c(O)ccc3c12,0,-0.36122,19.27738,0.56254,1.089,9.58575,0.544085,2,9.691627,2,1.106624
CCc1cc(O)cc2C(=O)Oc3c(C)c(O)ccc3c12,0,-0.36122,19.46568,0.534762,1.089,9.716861,0.531739,2,9.748822,2,1.066501
Cc1c(O)ccc2c3ccc(O)c(Br)c3OC(=O)c12,0,-0.36062,19.43886,0.544471,0.979,9.703499,0.539468,2,9.735365,2,1.083939
CCc1c(O)ccc2c3ccc(O)c(F)c3OC(=O)c12,1,-0.36045,19.15722,0.631114,1.089,9.348088,0.518558,2,9.809129,2,1.149672
Cc1c(O)ccc2c3ccc(O)c(F)c3OC(=O)c12,0,-0.36046,18.91979,0.641114,1.089,9.301916,0.558558,2,9.617879,2,1.199672
CCc1c(O)ccc2c1OC(=O)c3c(C)c(O)ccc23,0,-0.36107,19.60629,0.53004,1.089,9.738126,0.507364,2,9.868166,2,1.037404
CCc1c(O)ccc2c3ccc(O)c(C)c3OC(=O)c12,1,-0.36107,19.60629,0.537364,1.089,9.723088,0.50004,2,9.883203,2,1.037404
Cc1c(O)ccc2c1OC(=O)c3c(O)c(O)ccc23,0,-0.36054,28.83254,0.60254,0.963,9.441953,0.555586,3,9.763054,3,1.717835
Cc1cc(O)c(Cl)c2C(=O)Oc3c(Cl)c(O)ccc3c12,1,-0.3593,19.71695,0.529891,0.869,9.795191,0.498192,2,9.92176,2,1.028083
Cc1cc(O)cc2OC(=O)c3c(C)c(O)ccc3c12,0,-0.36121,19.27738,0.569864,1.089,9.570712,0.53676,2,9.706665,2,1.106624
Cc1cc(O)c(C)c2OC(=O)c3cc(O)ccc3c12,0,-0.36122,19.27738,0.586915,1.089,9.474219,0.51971,2,9.803158,2,1.106624
Cc1c(O)ccc2c3ccc(O)cc3OC(=O)c12,0,-0.36121,19.02724,0.609864,1.089,9.389878,0.552385,2,9.637362,2,1.162249
Cc1c(O)ccc2c1OC(=O)c3cc(O)ccc23,0,-0.36122,19.02724,0.60254,1.089,9.404916,0.55971,2,9.622324,2,1.162249
Cc1c(O)ccc2c1OC(=O)c3c(C)c(O)ccc23,0,-0.36107,19.36887,0.547364,1.089,9.676916,0.54004,2,9.691953,2,1.087404
COc1c(C)c(Br)c2C(=O)Oc3c(C)c(O)ccc3c2c1C,1,-0.36017,9.873836,0.511167,0.546,9.873836,0.511167,1,9.873836,1,0.511167
COc1c(C)cc2C(=O)Oc3c(C)c(O)ccc3c2c1C,0,-0.36017,9.8077,0.524085,0.546,9.8077,0.524085,1,9.8077,1,0.524085
CCc1cc(OC)cc2C(=O)Oc3c(C)c(O)ccc3c12,0,-0.36017,9.80688,0.523475,0.546,9.80688,0.523475,1,9.80688,1,0.523475
Cc1cc(C=C)c2c(c1)C(=O)Oc3c(C)c(O)ccc23,0,-0.3601,9.768664,0.528732,0.546,9.768664,0.528732,1,9.768664,1,0.528732
Cc1cc(CC=C)c2c(c1)C(=O)Oc3c(C)c(O)ccc23,0,-0.3601,9.818822,0.517325,0.546,9.818822,0.517325,1,9.818822,1,0.517325
Cc1cc(Br)c2c(c1)C(=O)Oc3c(C)c(O)ccc23,1,-0.3601,9.746239,0.533361,0.546,9.746239,0.533361,1,9.746239,1,0.533361
Cc1cc(C)c2c(c1)C(=O)Oc3c(C)c(O)ccc23,1,-0.3601,9.731627,0.534085,0.546,9.731627,0.534085,1,9.731627,1,0.534085
CC\C=C\c1cc2c(cc1Br)C(=O)Oc3c(C)c(O)ccc23,0,-0.36011,9.831235,0.517279,0.546,9.831235,0.517279,1,9.831235,1,0.517279
COc1cc2C(=O)Oc3c(C)c(O)ccc3c2cc1Br,1,-0.36016,9.746519,0.538528,0.546,9.746519,0.538528,1,9.746519,1,0.538528
Cc1cc2c(cc1Br)C(=O)Oc3c(C)c(O)ccc23,1,-0.3601,9.726267,0.536901,0.546,9.726267,0.536901,1,9.726267,1,0.536901
Cc1ccc(C)c2c3ccc(O)c(C)c3OC(=O)c12,1,-0.3601,9.742103,0.531739,0.546,9.742103,0.531739,1,9.742103,1,0.531739
Cc1c(O)ccc2c1OC(=O)c3c(Br)cc(Br)cc23,1,-0.3601,9.750482,0.533875,0.546,9.750482,0.533875,1,9.750482,1,0.533875
Cc1c(O)ccc2c1OC(=O)c3c(C)c(NS(=O)(=O)C)ccc23,1,-0.36011,9.772713,0.527566,0.902,9.772713,0.527566,1,9.772713,1,0.527566
Cc1c(O)ccc2c1OC(=O)c3c(C)c(N)ccc23,0,-0.36011,9.696916,0.542364,0.793,9.696916,0.542364,1,9.696916,1,0.542364
COc1ccc2c3ccc(O)c(C)c3OC(=O)c2c1C,0,-0.36017,9.734973,0.5391,0.546,9.734973,0.5391,1,9.734973,1,0.5391
C\C=C\c1cccc2C(=O)Oc3c(C)c(O)ccc3c12,0,-0.3601,9.776895,0.528732,0.546,9.776895,0.528732,1,9.776895,1,0.528732
CCc1c(O)ccc2c1OC(=O)c3cc(Br)ccc23,1,-0.36009,9.862926,0.509247,0.546,9.862926,0.509247,1,9.862926,1,0.509247
Cc1cc(C)c2c(c1)C(=O)Oc3cc(O)ccc23,0,-0.36037,9.44459,0.596585,0.546,9.44459,0.596585,1,9.44459,1,0.596585
Cc1c(O)ccc2c1OC(=O)c3cc(C=C)ccc23,1,-0.3601,9.687118,0.546011,0.546,9.687118,0.546011,1,9.687118,1,0.546011
CCC1Oc2c(C)c(O)ccc2c3c(C)cc(O)c(C)c13,0,-0.36107,20.05075,0.483659,1.089,9.930222,0.434909,2,10.12053,2,0.918569
Oc1ccc(cc1)N2C=Nc3cc(O)cc(O)c3C2=O,0,-0.36132,28.42572,0.626147,1.214,9.248502,0.550233,3,9.795004,3,1.790258
Oc1ccc(cc1)N2C=Nc3cc(O)cc(O)c3C2=S,0,-0.36132,28.85939,0.606037,1.214,9.337622,0.498751,3,10.02315,3,1.692401
Oc1cc(O)c2C(=O)N(C=Nc2c1)c3ccc(O)c(F)c3,0,-0.36095,28.30508,0.657397,1.214,9.160539,0.556406,3,9.775521,3,1.831813
Oc1cc(O)c2C(=O)N(C=Nc2c1)c3ccc(O)c(Cl)c3,0,-0.36096,28.85812,0.60541,1.104,9.424013,0.537582,3,9.857673,3,1.705096
Cc1cc(O)ccc1N2C=Nc3cc(O)cc(O)c3C2=O,0,-0.36132,28.71997,0.603879,1.214,9.42633,0.534608,3,9.864307,3,1.724633
COc1cc(O)c2C(=O)N(C=Nc2c1)c3ccc(O)cc3,0,-0.36104,19.29565,0.620229,0.671,9.289531,0.522455,2,10.00612,2,1.142684
Oc1cc(O)c2C(=O)N(C=Nc2c1)c3ccc(O)nc3,1,-0.36092,28.28898,0.681702,1.214,9.13739,0.558045,3,9.779379,3,1.858626
Oc1ccc(nc1)N2C=Nc3cc(O)cc(O)c3C2=O,0,-0.36097,28.33047,0.657397,1.214,9.186002,0.560437,3,9.774596,3,1.837885
Cc1cc(ccc1O)N2C=Nc3cc(O)cc(O)c3C2=O,0,-0.36118,28.80374,0.605615,1.214,9.418606,0.537887,3,9.849595,3,1.707148
Oc1ccc(N2C=Nc3cc(O)cc(O)c3C2=O)c(Cl)c1,0,-0.36128,28.76291,0.603632,1.333,9.432873,0.534222,3,9.87453,3,1.723013
Oc1ccc(N2C=Nc3cc(O)cc(O)c3C2=O)c(F)c1,0,-0.36127,28.32622,0.646147,1.333,9.189335,0.558045,3,9.770557,3,1.823071
CC(C)C1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,0,-0.36132,29.0632,0.58583,1.214,9.426986,0.498574,3,10.0245,3,1.646626
CCCCC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,0,-0.36132,29.17038,0.579911,1.214,9.45923,0.491854,3,10.06197,3,1.627265
CCCC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,0,-0.36132,29.03997,0.588176,1.214,9.421172,0.501854,3,10.0158,3,1.65553
CCC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,0,-0.36132,28.87941,0.598176,1.214,9.375,0.514199,3,9.9586,3,1.690221
CC1=Nc2cc(O)cc(O)c2C(=O)N1c3ccc(O)cc3,0,-0.36132,28.67681,0.610522,1.214,9.317804,0.529824,3,9.885896,3,1.733817
Oc1cc(O)c2C(=O)N(C=Nc2c1)c3ccccc3,1,-0.36092,19.17035,0.613879,0.671,9.37946,0.550233,2,9.790889,2,1.164112
Oc1cccc(c1)N2C=Nc3cc(O)cc(O)c3C2=O,0,-0.36129,28.63019,0.613879,1.214,9.382793,0.550233,3,9.796097,3,1.759766
Oc1ccc(cc1)N2C=Nc3cc(O)ccc3C2=O,1,-0.36136,18.60577,0.626147,1.089,9.244386,0.613879,2,9.361381,2,1.240026
CCCc1c(O)cc2N=CN(C(=O)c2c1O)c3ccc(O)cc3,0,-0.36122,29.73996,0.605021,1.214,9.343944,0.419955,3,10.4044,3,1.508577
Cc1c(O)cc(O)c2C(=O)N(C=Nc12)c3ccc(O)cc3,0,-0.36123,28.87359,0.617882,1.214,9.284893,0.522455,3,9.919448,3,1.691716
CC(=C)c1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,1,-0.36135,19.09968,0.604184,1.089,9.349686,0.535268,2,9.749992,2,1.139452
OCc1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,0,-0.416,28.21798,0.616147,1.434,9.293502,0.568126,3,9.562215,3,1.758152
Oc1ccc(cc1)N2C=Nc3cc(O)cc(c4ccccc4)c3C2=O,1,-0.36135,19.44071,0.591395,1.089,9.437175,0.499881,2,10.00354,2,1.091277
COC(=O)c1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,1,-0.36135,19.01086,0.613768,1.089,9.332009,0.570415,2,9.678847,2,1.184184
CCc1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,0,-0.36136,18.99989,0.607882,1.089,9.326559,0.546101,2,9.673326,2,1.153983
Cc1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,1,-0.36136,18.83072,0.616147,1.089,9.288502,0.573879,2,9.542215,2,1.190026
Nc1cc(O)cc2N=CN(C(=O)c12)c3ccc(O)cc3,1,-0.36134,18.73072,0.621147,1.243,9.268502,0.593879,2,9.462215,2,1.215026
Oc1ccc(cc1)N2C(=O)c3ccc(O)cc3N=C2c4ccc(O)cc4,1,-0.3614,28.79306,0.574711,1.632,9.533412,0.549117,3,9.726175,3,1.698268
Oc1ccc(cc1)N2C(=O)Nc3cc(O)cc(O)c3C2=O,0,-0.36133,28.44241,0.626147,0.911,9.247492,0.545335,3,9.803855,3,1.780462
Oc1ccc(cc1)N2C(=S)Nc3cc(O)cc(O)c3C2=O,0,-0.36133,28.76434,0.606037,1.315,9.336612,0.519069,3,9.920257,3,1.70782
Oc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=S,0,-0.36132,28.84097,0.602998,1.214,9.339069,0.498751,3,10.01649,3,1.694261
Oc1ccc(nc1)N2C=Nc3cc(O)cc(O)c3C2=S,0,-0.36099,28.76414,0.637287,1.214,9.275122,0.508955,3,10.00274,3,1.740028
CCc1cc(O)cc2N=CN(C(=S)c12)c3ccc(O)cc3,0,-0.36136,19.20541,0.587772,1.089,9.41568,0.519835,2,9.789728,2,1.107607
Cc1cc(O)cc2N=CN(C(=S)c12)c3ccc(O)cc3,0,-0.36136,19.03624,0.596037,1.089,9.377622,0.547613,2,9.658617,2,1.14365
Cc1cc(ccc1O)N2C=Nc3cc(O)cc(O)c3C2=S,0,-0.36118,29.23741,0.579348,1.214,9.535008,0.486406,3,10.07774,3,1.609291
Oc1cc(O)c2C(=S)N(C=Nc2c1)c3ccc(O)c(F)c3,0,-0.36097,28.73875,0.637287,1.214,9.249659,0.504924,3,10.00367,3,1.733956
Oc1ccc2C3=C(COc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,0,-0.36131,20.03543,0.503826,1.089,9.968096,0.485986,2,10.06733,2,0.989812
Oc1ccc2C3=C(COc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCCCC6)cc5,0,-0.36131,20.03543,0.503826,1.089,9.968096,0.485986,2,10.06733,2,0.989812
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,0,-0.37663,20.62804,0.492166,0.973,9.720835,0.170246,2,10.90721,2,0.662412
CC(C)CC12CCC(=O)C(=C1c3ccc(O)cc3C2)C,0,-0.36073,9.73067,0.497151,0.546,9.73067,0.497151,1,9.73067,1,0.497151
CCCC[C@]12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,0,-0.36073,9.739468,0.498773,0.546,9.739468,0.498773,1,9.739468,1,0.498773
CCCC[C@@]12CCC(=O)C(=C1c3ccc(O)cc3C2)C,0,-0.36073,9.724856,0.499497,0.546,9.724856,0.499497,1,9.724856,1,0.499497
CCCC[C@@]12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,0,-0.36073,9.739468,0.498773,0.546,9.739468,0.498773,1,9.739468,1,0.498773
Oc1ccc2C3=C(C#N)C(=O)CCC3(Cc2c1)c4ccccc4,0,-0.36075,9.811539,0.500926,0.546,9.811539,0.500926,1,9.811539,1,0.500926
Oc1ccc2C3=C(C(=O)CCC3(Cc2c1)c4ccccc4)c5occc5,1,-0.36076,9.984807,0.47276,0.546,9.984807,0.47276,1,9.984807,1,0.47276
Oc1ccc2C3=C(Br)C(=O)CCC3(Cc2c1)c4ccccc4,0,-0.36074,9.833964,0.49239,0.546,9.833964,0.49239,1,9.833964,1,0.49239
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)I,0,-0.36073,9.740092,0.498969,0.546,9.740092,0.498969,1,9.740092,1,0.498969
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)Cl,0,-0.36073,9.73508,0.499111,0.546,9.73508,0.499111,1,9.73508,1,0.499111
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)C(F)(F)F,0,-0.36074,9.6625,0.518015,0.546,9.6625,0.518015,1,9.6625,1,0.518015
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)C#N,0,-0.36074,9.717043,0.507309,0.546,9.717043,0.507309,1,9.717043,1,0.507309
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)c4ccccc4,0,-0.36075,9.941887,0.463686,0.546,9.941887,0.463686,1,9.941887,1,0.463686
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)c4cccs4,0,-0.36074,9.925519,0.464969,0.546,9.925519,0.464969,1,9.925519,1,0.464969
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)c4occc4,0,-0.36076,9.890311,0.479144,0.546,9.890311,0.479144,1,9.890311,1,0.479144
CCCCC1=C2c3ccc(O)cc3CC2(CCCC)CCC1=O,0,-0.36074,9.866282,0.468887,0.546,9.866282,0.468887,1,9.866282,1,0.468887
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)CCC,0,-0.36074,9.828224,0.477151,0.546,9.828224,0.477151,1,9.828224,1,0.477151
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)CC,0,-0.36074,9.782051,0.487151,0.546,9.782051,0.487151,1,9.782051,1,0.487151
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,0,-0.36073,9.739468,0.498773,0.546,9.739468,0.498773,1,9.739468,1,0.498773
CCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,0,-0.36073,9.693295,0.508773,0.546,9.693295,0.508773,1,9.693295,1,0.508773
CCC12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,0,-0.36073,9.6361,0.521119,0.546,9.6361,0.521119,1,9.6361,1,0.521119
CC12CCC(=O)C(=C1c3ccc(O)cc3C2)Br,0,-0.36072,9.563396,0.536744,0.546,9.563396,0.536744,1,9.563396,1,0.536744
CC1=C2c3ccc(O)cc3CC2(CCC1=O)c4ccccc4,0,-0.36074,9.819352,0.493113,0.546,9.819352,0.493113,1,9.819352,1,0.493113
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)C,0,-0.36073,9.724856,0.499497,0.546,9.724856,0.499497,1,9.724856,1,0.499497
CC(C)C12CCC(=O)C(=C1c3ccc(O)cc3C2)C,0,-0.36073,9.687389,0.506217,0.546,9.687389,0.506217,1,9.687389,1,0.506217
CCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)C,0,-0.36073,9.678683,0.509497,0.546,9.678683,0.509497,1,9.678683,1,0.509497
CCC12CCC(=O)C(=C1c3ccc(O)cc3C2)C,0,-0.36073,9.621488,0.521842,0.546,9.621488,0.521842,1,9.621488,1,0.521842
CC1=C2c3ccc(O)cc3CC2(C)CCC1=O,0,-0.36072,9.548784,0.537467,0.546,9.548784,0.537467,1,9.548784,1,0.537467
CCCCCC12CCC(=O)C=C1c3ccc(O)cc3C2,0,-0.36073,9.693611,0.506857,0.546,9.693611,0.506857,1,9.693611,1,0.506857
CCCCC12CCC(=O)C=C1c3ccc(O)cc3C2,0,-0.36073,9.655553,0.515122,0.546,9.655553,0.515122,1,9.655553,1,0.515122
CCCC12CCC(=O)C=C1c3ccc(O)cc3C2,1,-0.36073,9.60938,0.525122,0.546,9.60938,0.525122,1,9.60938,1,0.525122
CC12CCC(=O)C=C1c3ccc(O)cc3C2,1,-0.36072,9.479481,0.553092,0.546,9.479481,0.553092,1,9.479481,1,0.553092
CCCCC12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)Br,1,-0.29259,0,0,0.197,0,0,0,0,0,0
CC1=C2c3ccc4[nH]ncc4c3CC2(C)CCC1=O,1,-0.29411,0,0,0.197,0,0,0,0,0,0
CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)C,0,-0.29412,0,0,0.197,0,0,0,0,0,0
CCCCC12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)C,1,-0.29412,0,0,0.197,0,0,0,0,0,0
CCC1=C2c3ccc4[nH]ncc4c3CC2(CC)CCC1=O,0,-0.29411,0,0,0.197,0,0,0,0,0,0
CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)CC,1,-0.29412,0,0,0.197,0,0,0,0,0,0
CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)Cl,0,-0.29221,0,0,0.197,0,0,0,0,0,0
CC12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)Br,0,-0.29258,0,0,0.197,0,0,0,0,0,0
CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)Br,0,-0.29259,0,0,0.197,0,0,0,0,0,0
CCCC12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)Br,1,-0.29259,0,0,0.197,0,0,0,0,0,0
BrC1=C2c3ccc4[nH]ncc4c3C[C@]2(CC5CC5)CCC1=O,0,-0.29259,0,0,0.197,0,0,0,0,0,0
CCCCC12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)C5CC5,0,-0.29411,0,0,0.197,0,0,0,0,0,0
CCCC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)C(=O)OC,1,-0.31534,0,0,0.197,0,0,0,0,0,0
CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)C5CC5,0,-0.2941,0,0,0.197,0,0,0,0,0,0
CCCC12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)C,1,-0.29412,0,0,0.197,0,0,0,0,0,0
C[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)C(F)(F)F,1,-0.29377,0,0,0.197,0,0,0,0,0,0
BrC1=C2c3ccc4[nH]ncc4c3C[C@]2(CCC5CC5)CCC1=O,0,-0.2926,0,0,0.197,0,0,0,0,0,0
CC[C@@]12CCC(=O)C(=C1c3ccc4[nH]ncc4c3C2)C(F)(F)F,0,-0.29378,0,0,0.197,0,0,0,0,0,0
